auction_id,round,market_number,market_name,category,round_opening_price,round_clock_price,aggregate_demand,posted_price,next_round_clock_price,bidding_units,supply,population
107,83,PEA411,"Van Horn, TX",ABC,33000,37000,14,33000,37000,50,14,5874
107,84,PEA001,"New York, NY",A,515053000,566559000,5,515053000,566559000,757100,5,25237061
107,84,PEA001,"New York, NY",BC,515167123,566684000,9,515167123,566684000,757100,9,25237061
107,84,PEA002,"Los Angeles, CA",A,554174000,609592000,5,554174000,609592000,582300,5,19410169
107,84,PEA002,"Los Angeles, CA",BC,504023785,554427000,9,504023785,554427000,582300,9,19410169
107,84,PEA003,"Chicago, IL",A,213170700,234488000,5,213170700,234488000,281000,5,9366713
107,84,PEA003,"Chicago, IL",BC,202303000,222534000,9,202303000,222534000,281000,9,9366713
107,84,PEA004,"San Francisco, CA",A,246363910,271001000,5,246363910,271001000,270800,5,9027937
107,84,PEA004,"San Francisco, CA",BC,223606320,245967000,9,223606320,245967000,270800,9,9027937
107,84,PEA005,"Baltimore, MD-Washington, DC",ABC,193803000,213184000,14,193803000,213184000,235300,14,7842134
107,84,PEA006,"Philadelphia, PA",A,140715960,154788000,5,140715960,154788000,227600,5,7587252
107,84,PEA006,"Philadelphia, PA",BC,140944123,155039000,9,140944123,155039000,227600,9,7587252
107,84,PEA007,"Boston, MA",A,151870360,167058000,5,151870360,167058000,203300,5,6776035
107,84,PEA007,"Boston, MA",BC,138451123,152297000,9,138451123,152297000,203300,9,6776035
107,84,PEA008,"Dallas, TX",A,223058000,245364000,5,223058000,245364000,193600,5,6452472
107,84,PEA008,"Dallas, TX",BC,201100910,221212000,9,201100910,221212000,193600,9,6452472
107,84,PEA009,"Miami, FL",A,206971000,227669000,5,206971000,227669000,188800,5,6291880
107,84,PEA009,"Miami, FL",BC,188155000,206971000,9,188155000,206971000,188800,9,6291880
107,84,PEA010,"Houston, TX",A,168355690,185192000,5,168355690,185192000,176800,5,5891999
107,84,PEA010,"Houston, TX",BC,153185000,168504000,9,153185000,168504000,176800,9,5891999
107,84,PEA011,"Atlanta, GA",ABC,134458123,147904000,14,134458123,147904000,163100,14,5435312
107,84,PEA012,"Detroit, MI",A,100320460,110353000,5,100320460,110353000,154100,5,5137479
107,84,PEA012,"Detroit, MI",BC,84235560,92660000,9,84235560,92660000,154100,9,5137479
107,84,PEA013,"Orlando, FL",A,89132310,98046000,5,89132310,98046000,136900,5,4562642
107,84,PEA013,"Orlando, FL",BC,86846183,95531000,9,86846183,95531000,136900,9,4562642
107,84,PEA014,"Cleveland, OH",A,93503950,102855000,5,93503950,102855000,122900,5,4096678
107,84,PEA014,"Cleveland, OH",BC,70443001,77488000,9,70443001,77488000,122900,9,4096678
107,84,PEA015,"Phoenix, AZ",A,131886990,145076000,5,131886990,145076000,114500,5,3817117
107,84,PEA015,"Phoenix, AZ",BC,127510450,140262000,9,127510450,140262000,114500,9,3817117
107,84,PEA016,"Seattle, WA",A,102970300,113268000,5,102970300,113268000,113800,5,3792218
107,84,PEA016,"Seattle, WA",BC,85268000,93795000,9,85268000,93795000,113800,9,3792218
107,84,PEA017,"Minneapolis-St. Paul, MN",A,101395000,111535000,5,101395000,111535000,101700,5,3390091
107,84,PEA017,"Minneapolis-St. Paul, MN",BC,76262000,83889000,9,76262000,83889000,101700,9,3390091
107,84,PEA018,"San Diego, CA",A,123389000,135728000,5,123389000,135728000,92900,5,3095313
107,84,PEA018,"San Diego, CA",BC,102189980,112409000,9,102189980,112409000,92900,9,3095313
107,84,PEA019,"Portland, OR",A,61789770,67969000,5,61789770,67969000,90700,5,3022643
107,84,PEA019,"Portland, OR",BC,59561080,65518000,9,59561080,65518000,90700,9,3022643
107,84,PEA020,"Denver, CO",ABC,69140123,76055000,14,69140123,76055000,83700,14,2789669
107,84,PEA021,"Tampa, FL",A,76045500,83651000,5,76045500,83651000,83500,5,2783243
107,84,PEA021,"Tampa, FL",BC,84817800,93300000,9,84817800,93300000,83500,9,2783243
107,84,PEA022,"Sacramento, CA",A,56848860,62534000,5,56848860,62534000,81700,5,2722415
107,84,PEA022,"Sacramento, CA",BC,56312760,61945000,9,56312760,61945000,81700,9,2722415
107,84,PEA023,"Pittsburgh, PA",A,55268690,60796000,5,55268690,60796000,72000,5,2399667
107,84,PEA023,"Pittsburgh, PA",BC,45345000,49880000,9,45345000,49880000,72000,9,2399667
107,84,PEA024,"Saint Louis, MO",A,55140120,60655000,5,55140120,60655000,71900,5,2396938
107,84,PEA024,"Saint Louis, MO",BC,44704123,49175000,9,44704123,49175000,71900,9,2396938
107,84,PEA025,"Cincinnati, OH",A,50277480,55306000,5,50277480,55306000,65900,5,2196428
107,84,PEA025,"Cincinnati, OH",BC,41470000,45617000,9,41470000,45617000,65900,9,2196428
107,84,PEA026,"Las Vegas, NV",A,72105600,79317000,5,72105600,79317000,64500,5,2151455
107,84,PEA026,"Las Vegas, NV",BC,66091030,72701000,9,66091030,72701000,64500,9,2151455
107,84,PEA027,"Salt Lake City, UT",A,66490060,73140000,5,66490060,73140000,64300,5,2142152
107,84,PEA027,"Salt Lake City, UT",BC,64250000,70675000,9,64250000,70675000,64300,9,2142152
107,84,PEA028,"San Antonio, TX",A,49528000,54481000,5,49528000,54481000,60000,5,1999689
107,84,PEA028,"San Antonio, TX",BC,37397780,41138000,9,37397780,41138000,60000,9,1999689
107,84,PEA029,"Jacksonville, FL",A,47564000,52321000,5,47564000,52321000,57500,5,1918264
107,84,PEA029,"Jacksonville, FL",BC,35820500,39403000,9,35820500,39403000,57500,9,1918264
107,84,PEA030,"Kansas City, MO",A,44874000,49362000,5,44874000,49362000,54300,5,1810075
107,84,PEA030,"Kansas City, MO",BC,33728000,37101000,9,33728000,37101000,54300,9,1810075
107,84,PEA031,"Indianapolis, IN",A,64869000,71356000,5,64869000,71356000,53100,5,1769011
107,84,PEA031,"Indianapolis, IN",BC,58477740,64326000,9,58477740,64326000,53100,9,1769011
107,84,PEA032,"Nashville, TN",A,39651660,43617000,5,39651660,43617000,52500,5,1748445
107,84,PEA032,"Nashville, TN",BC,35882640,39471000,9,35882640,39471000,52500,9,1748445
107,84,PEA033,"Virginia Beach, VA",A,55175280,60693000,5,55175280,60693000,51000,5,1698835
107,84,PEA033,"Virginia Beach, VA",BC,47172160,51890000,9,47172160,51890000,51000,9,1698835
107,84,PEA034,"Fresno, CA",A,54615760,60078000,5,54615760,60078000,50300,5,1676476
107,84,PEA034,"Fresno, CA",BC,46346520,50982000,9,46346520,50982000,50300,9,1676476
107,84,PEA035,"Austin, TX",A,54659750,60126000,5,54659750,60126000,48900,5,1628809
107,84,PEA035,"Austin, TX",BC,38101570,41912000,9,38101570,41912000,48900,9,1628809
107,84,PEA036,"New Orleans, LA",A,44475000,48923000,5,44475000,48923000,48700,5,1622143
107,84,PEA036,"New Orleans, LA",BC,41424540,45567000,9,41424540,45567000,48700,9,1622143
107,84,PEA037,"Columbus, OH",A,36036480,39641000,5,36036480,39641000,47500,5,1582917
107,84,PEA037,"Columbus, OH",BC,30071720,33079000,9,30071720,33079000,47500,9,1582917
107,84,PEA038,"Milwaukee, WI",A,69814000,76796000,5,69814000,76796000,46700,5,1555908
107,84,PEA038,"Milwaukee, WI",BC,62216050,68438000,9,62216050,68438000,46700,9,1555908
107,84,PEA039,"Oklahoma City, OK",A,48700200,53571000,5,48700200,53571000,43400,5,1446527
107,84,PEA039,"Oklahoma City, OK",BC,52572123,57830000,9,52572123,57830000,43400,9,1446527
107,84,PEA040,"Birmingham, AL",A,45650680,50216000,5,45650680,50216000,42000,5,1399686
107,84,PEA040,"Birmingham, AL",BC,38332520,42166000,9,38332520,42166000,42000,9,1399686
107,84,PEA041,"Syracuse, NY",A,31256500,34383000,5,31256500,34383000,41200,5,1371959
107,84,PEA041,"Syracuse, NY",BC,26881000,29570000,9,26881000,29570000,41200,9,1371959
107,84,PEA043,"Charlotte, NC",A,40317280,44350000,5,40317280,44350000,39800,5,1327006
107,84,PEA043,"Charlotte, NC",BC,36353580,39989000,9,36353580,39989000,39800,9,1327006
107,84,PEA044,"Rochester, NY",A,29912970,32905000,5,29912970,32905000,39500,5,1316146
107,84,PEA044,"Rochester, NY",BC,25802000,28383000,9,25802000,28383000,39500,9,1316146
107,84,PEA045,"Raleigh, NC",A,42408920,46650000,5,42408920,46650000,39100,5,1302381
107,84,PEA045,"Raleigh, NC",BC,35640140,39205000,9,35640140,39205000,39100,9,1302381
107,84,PEA046,"Little Rock, AR",A,29050200,31956000,5,29050200,31956000,38300,5,1275690
107,84,PEA046,"Little Rock, AR",BC,17442000,19187000,9,17442000,19187000,38300,9,1275690
107,84,PEA047,"Brownsville, TX",A,44326000,48759000,5,44326000,48759000,37900,5,1264091
107,84,PEA047,"Brownsville, TX",BC,45918000,50510000,9,45918000,50510000,37900,9,1264091
107,84,PEA048,"Harrisburg, PA",A,37643610,41408000,5,37643610,41408000,37300,5,1244058
107,84,PEA048,"Harrisburg, PA",BC,34626120,38089000,9,34626120,38089000,37300,9,1244058
107,84,PEA049,"Albany, NY",A,27796270,30576000,5,27796270,30576000,36700,5,1222542
107,84,PEA049,"Albany, NY",BC,11857000,13043000,9,11857000,13043000,36700,9,1222542
107,84,PEA050,"Greenville, SC",A,40747920,44823000,5,40747920,44823000,36600,5,1220968
107,84,PEA050,"Greenville, SC",BC,36808480,40490000,9,36808480,40490000,36600,9,1220968
107,84,PEA051,"Louisville, KY",ABC,15999582,17600000,14,15999582,17600000,7200,14,1194260
107,84,PEA052,"Charleston, WV",ABC,8080000,8888000,14,8080000,8888000,7200,14,1191822
107,84,PEA053,"Tucson, AZ",ABC,9487000,10436000,14,9487000,10436000,7000,14,1159029
107,84,PEA054,"Buffalo, NY",ABC,15187888,16707000,14,15187888,16707000,6800,14,1135509
107,84,PEA055,"Huntsville, AL",ABC,14827928,16311000,14,14827928,16311000,6600,14,1105409
107,84,PEA056,"Kalamazoo, MI",ABC,6762000,7439000,14,6762000,7439000,6600,14,1095827
107,84,PEA057,"Richmond, VA",ABC,8888000,9777000,14,8888000,9777000,6500,14,1080661
107,84,PEA058,"Bloomington, IN",ABC,7947000,8742000,14,7947000,8742000,6400,14,1069729
107,84,PEA059,"Memphis, TN",ABC,14099906,15510000,14,14099906,15510000,6200,14,1039627
107,84,PEA060,"Manchester, NH",ABC,7674000,8442000,14,7674000,8442000,6200,14,1025620
107,84,PEA061,"Toledo, OH",ABC,7720080,8493000,14,7720080,8493000,6100,14,1023081
107,84,PEA062,"Dayton, OH",ABC,7620000,8382000,14,7620000,8382000,6100,14,1019932
107,84,PEA063,"Tulsa, OK",ABC,25035368,27539000,14,25035368,27539000,5800,14,969078
107,84,PEA064,"South Bend, IN",ABC,5890000,6479000,14,5890000,6479000,5700,14,954029
107,84,PEA065,"Cape Coral, FL",ABC,12811342,14093000,14,12811342,14093000,5600,14,940274
107,84,PEA066,"Lansing, MI",ABC,12544210,13799000,14,12544210,13799000,5500,14,922885
107,84,PEA067,"Sarasota, FL",ABC,12182314,13401000,14,12182314,13401000,5400,14,897121
107,84,PEA068,"Grand Rapids, MI",ABC,7156000,7872000,14,7156000,7872000,5200,14,866423
107,84,PEA069,"Springfield, MA",ABC,11635439,12799000,14,11635439,12799000,5200,14,861286
107,84,PEA070,"Eugene, OR",ABC,9552575,10508000,14,9552575,10508000,5200,14,859318
107,84,PEA071,"Knoxville, TN",ABC,21646214,23811000,14,21646214,23811000,5000,14,837142
107,84,PEA072,"Tallahassee, FL",ABC,6066000,6673000,14,6066000,6673000,4800,14,801642
107,84,PEA073,"El Paso, TX",ABC,10915950,12008000,14,10915950,12008000,4800,14,800647
107,84,PEA074,"Chattanooga, TN",ABC,6693040,7363000,14,6693040,7363000,4800,14,797154
107,84,PEA075,"Albuquerque, NM",ABC,10739604,11814000,14,10739604,11814000,4800,14,794125
107,84,PEA076,"Reno, NV",ABC,4886000,5375000,14,4886000,5375000,4700,14,786501
107,84,PEA077,"Portland, ME",ABC,15444637,16990000,14,15444637,16990000,4700,14,784594
107,84,PEA078,"Greensboro, NC",ABC,10650662,11716000,14,10650662,11716000,4700,14,781289
107,84,PEA079,"Hattiesburg, MS",ABC,10642802,11708000,14,10642802,11708000,4700,14,780833
107,84,PEA080,"Omaha, NE",ABC,7164880,7882000,14,7164880,7882000,4600,14,769108
107,84,PEA081,"Saginaw, MI",ABC,6461000,7108000,14,6461000,7108000,4600,14,767362
107,84,PEA082,"Baton Rouge, LA",ABC,6409000,7050000,14,6409000,7050000,4500,14,756008
107,84,PEA083,"Fort Wayne, IN",ABC,4640000,5104000,14,4640000,5104000,4500,14,748680
107,84,PEA084,"Mobile, AL",ABC,7341000,8076000,14,7341000,8076000,4300,14,724956
107,84,PEA085,"Charleston, SC",ABC,9624320,10587000,14,9624320,10587000,4200,14,703499
107,84,PEA086,"Frankfort, KY",ABC,6409000,7050000,14,6409000,7050000,4100,14,685317
107,84,PEA087,"Pensacola, FL",ABC,7050000,7755000,14,7050000,7755000,4100,14,684856
107,84,PEA088,"Frederick, MD",ABC,9046000,9951000,14,9046000,9951000,4100,14,678674
107,84,PEA089,"Columbia, SC",ABC,5459417,6006000,14,5459417,6006000,3900,14,646895
107,84,PEA090,"Jackson, MS",ABC,9674720,10643000,14,9674720,10643000,3900,14,646279
107,84,PEA091,"Colorado Springs, CO",ABC,5936680,6531000,14,5936680,6531000,3900,14,645613
107,84,PEA092,"Decatur, IL",ABC,4441000,4886000,14,4441000,4886000,3900,14,644865
107,84,PEA093,"Lafayette, LA",ABC,4886000,5375000,14,4886000,5375000,3800,14,638768
107,84,PEA094,"Waco, TX",ABC,8780374,9659000,14,8780374,9659000,3800,14,638395
107,84,PEA095,"Bluefield, WV",ABC,8625000,9488000,14,8625000,9488000,3800,14,631120
107,84,PEA096,"Richmond, KY",ABC,8675753,9544000,14,8675753,9544000,3700,14,620049
107,84,PEA097,"Mankato, MN",ABC,3616000,3978000,14,3616000,3978000,3700,14,617663
107,84,PEA098,"Johnson City, TN",ABC,4240112,4665000,14,4240112,4665000,3700,14,609299
107,84,PEA099,"Tupelo, MS",ABC,8215420,9037000,14,8215420,9037000,3600,14,599462
107,84,PEA100,"Greenville, NC",ABC,5388464,5928000,14,5388464,5928000,3400,14,571905
107,84,PEA101,"Wichita, KS",ABC,5047140,5552000,14,5047140,5552000,1700,14,564245
107,84,PEA102,"Grand Junction, CO",ABC,3434651,3779000,14,3434651,3779000,1700,14,562340
107,84,PEA103,"Winchester, VA",ABC,6576610,7235000,14,6576610,7235000,1700,14,556408
107,84,PEA104,"Fort Collins, CO",ABC,4456975,4903000,14,4456975,4903000,1700,14,552455
107,84,PEA105,"Augusta, GA",ABC,3336000,3670000,14,3336000,3670000,1700,14,552150
107,84,PEA106,"Zanesville, OH",ABC,2070000,2277000,14,2070000,2277000,1600,14,548017
107,84,PEA107,"Bangor, ME",ABC,3670000,4037000,21,4037000,4441000,1600,14,543767
107,84,PEA108,"Des Moines, IA",ABC,13948000,15343000,14,13948000,15343000,1600,14,543000
107,84,PEA109,"Rocky Mount, NC",ABC,8288181,9117000,14,8288181,9117000,1600,14,536809
107,84,PEA110,"Jackson, TN",ABC,2616000,2878000,14,2616000,2878000,1600,14,533539
107,84,PEA111,"Fayetteville, AR",ABC,3485000,3834000,14,3485000,3834000,1600,14,527374
107,84,PEA112,"Bowling Green, KY",ABC,3862454,4249000,14,3862454,4249000,1600,14,526621
107,84,PEA113,"Erie, PA",ABC,2572000,2830000,14,2572000,2830000,1500,14,513834
107,84,PEA114,"Morgantown, WV",ABC,10811597,11893000,14,10811597,11893000,1500,14,512830
107,84,PEA115,"Asheville, NC",ABC,8140196,8955000,14,8140196,8955000,1500,14,512200
107,84,PEA116,"Rockford, IL",ABC,5536878,6091000,14,5536878,6091000,1500,14,509762
107,84,PEA117,"La Grange, GA",ABC,3336000,3670000,14,3336000,3670000,1500,14,501771
107,84,PEA118,"Richmond, IN",ABC,3052033,3358000,14,3052033,3358000,1500,14,496850
107,84,PEA119,"Yakima, WA",ABC,7906593,8698000,14,7906593,8698000,1500,14,496571
107,84,PEA120,"Shreveport, LA",ABC,2520913,2774000,14,2520913,2774000,1500,14,492213
107,84,PEA121,"Altoona, PA",ABC,1787000,1966000,14,1787000,1966000,1500,14,490867
107,84,PEA122,"Madison, WI",ABC,7500731,8251000,14,7500731,8251000,1500,14,488073
107,84,PEA123,"Mansfield, OH",ABC,2618000,2880000,14,2618000,2880000,1500,14,486730
107,84,PEA124,"Olympia, WA",ABC,5676820,6245000,14,5676820,6245000,1400,14,482135
107,84,PEA125,"Alton, IL",ABC,2170768,2388000,14,2170768,2388000,1400,14,476174
107,84,PEA126,"Casa Grande, AZ",ABC,2380000,2618000,14,2380000,2618000,1400,14,475024
107,84,PEA127,"Evansville, IN",ABC,2137141,2351000,14,2137141,2351000,1400,14,474251
107,84,PEA128,"Macon, GA",ABC,3113000,3425000,14,3113000,3425000,1400,14,472241
107,84,PEA129,"Springfield, IL",ABC,2830000,3113000,14,2830000,3113000,1400,14,471823
107,84,PEA130,"Spokane, WA",ABC,2572000,2830000,14,2572000,2830000,1400,14,471221
107,84,PEA131,"Sanford, NC",ABC,3125760,3439000,14,3125760,3439000,1400,14,468358
107,84,PEA132,"Corpus Christi, TX",ABC,4157450,4574000,14,4157450,4574000,1400,14,467429
107,84,PEA133,"Nacogdoches, TX",ABC,1755000,1931000,14,1755000,1931000,1400,14,464704
107,84,PEA134,"Newark, OH",ABC,2830000,3113000,14,2830000,3113000,1400,14,463800
107,84,PEA135,"Beaumont, TX",ABC,2125000,2338000,14,2125000,2338000,1400,14,460666
107,84,PEA136,"Williamsport, PA",ABC,2070000,2277000,14,2070000,2277000,1400,14,454792
107,84,PEA137,"Eau Claire, WI",ABC,2277000,2505000,14,2277000,2505000,1400,14,452434
107,84,PEA138,"Burlington, VT",ABC,2756000,3032000,14,2756000,3032000,1400,14,452191
107,84,PEA139,"Hot Springs, AR",ABC,1410710,1552000,14,1410710,1552000,1300,14,443880
107,84,PEA140,"Fredericksburg, VA",ABC,2880000,3168000,14,2880000,3168000,1300,14,438705
107,84,PEA141,"Brainerd, MN",ABC,915000,1007000,14,915000,1007000,1300,14,435203
107,84,PEA142,"Merced, CA",ABC,2177973,2396000,14,2177973,2396000,1300,14,430256
107,84,PEA143,"Keene, NH",ABC,5134251,5648000,14,5134251,5648000,1300,14,427275
107,84,PEA144,"Paris, TX",ABC,2830000,3113000,14,2830000,3113000,1300,14,423195
107,84,PEA145,"Columbia, TN",ABC,1450000,1595000,14,1450000,1595000,1300,14,422947
107,84,PEA146,"Wilmington, NC",ABC,3170950,3489000,14,3170950,3489000,1300,14,420413
107,84,PEA147,"Salisbury, MD",ABC,2572000,2830000,14,2572000,2830000,1300,14,419355
107,84,PEA148,"Bellingham, WA",ABC,3798160,4178000,14,3798160,4178000,1200,14,412316
107,84,PEA149,"Biloxi, MS",ABC,3783080,4162000,14,3783080,4162000,1200,14,411066
107,84,PEA150,"Rolla, MO",ABC,3086750,3396000,14,3086750,3396000,1200,14,405037
107,84,PEA151,"Winston-Salem, NC",ABC,3699360,4070000,14,3699360,4070000,1200,14,398071
107,84,PEA152,"Tyler, TX",ABC,2756000,3032000,14,2756000,3032000,1200,14,397075
107,84,PEA153,"Fond du Lac, WI",ABC,6551416,7207000,14,6551416,7207000,1200,14,395357
107,84,PEA154,"Myrtle Beach, SC",ABC,3681010,4050000,14,3681010,4050000,1200,14,394573
107,84,PEA155,"Appleton, WI",ABC,6529477,7183000,14,6529477,7183000,1200,14,392660
107,84,PEA156,"Boise City, ID",ABC,3692020,4062000,14,3692020,4062000,1200,14,392365
107,84,PEA157,"Yuma, AZ",ABC,2380000,2618000,14,2380000,2618000,1200,14,390768
107,84,PEA158,"Helena, MT",ABC,1966000,2163000,14,1966000,2163000,1100,14,378009
107,84,PEA159,"Valdosta, GA",ABC,1198000,1318000,14,1198000,1318000,1100,14,373343
107,84,PEA160,"Victoria, TX",ABC,1450000,1595000,14,1450000,1595000,1100,14,371551
107,84,PEA161,"Carbondale, IL",ABC,1450000,1595000,14,1450000,1595000,1100,14,368043
107,84,PEA162,"Elizabethtown, KY",ABC,1755000,1931000,14,1755000,1931000,1100,14,364517
107,84,PEA163,"Davenport, IA",ABC,6115221,6727000,14,6115221,6727000,1100,14,363256
107,84,PEA164,"Montgomery, AL",ABC,1755000,1931000,14,1755000,1931000,1100,14,363237
107,84,PEA165,"Rome, GA",ABC,1318000,1450000,14,1318000,1450000,1100,14,362053
107,84,PEA166,"Redding, CA",ABC,4610160,5072000,14,4610160,5072000,1100,14,361652
107,84,PEA167,"Harrisonburg, VA",ABC,3779310,4158000,14,3779310,4158000,1100,14,360886
107,84,PEA168,"Peoria, IL",ABC,3117056,3429000,14,3117056,3429000,1100,14,360552
107,84,PEA169,"Goldsboro, NC",ABC,3437691,3782000,14,3437691,3782000,1100,14,358900
107,84,PEA170,"Dothan, AL",ABC,675000,743000,14,675000,743000,1100,14,358396
107,84,PEA171,"Fort Smith, AR",ABC,2277000,2505000,14,2277000,2505000,1100,14,356101
107,84,PEA172,"Duluth, MN",ABC,795000,875000,14,795000,875000,1100,14,354182
107,84,PEA173,"Blacksburg, VA",ABC,3682845,4052000,14,3682845,4052000,1100,14,352838
107,84,PEA174,"Springfield, MO",ABC,1907460,2099000,14,1907460,2099000,1100,14,352596
107,84,PEA175,"Southaven, MS",ABC,3352700,3688000,14,3352700,3688000,1000,14,349748
107,84,PEA176,"Ames, IA",ABC,4907418,5399000,14,4907418,5399000,1000,14,348248
107,84,PEA177,"Savannah, GA",ABC,2505000,2756000,14,2505000,2756000,1000,14,347611
107,84,PEA178,"Sedalia, MO",ABC,1289217,1419000,14,1289217,1419000,1000,14,346580
107,84,PEA179,"Burlington, IA",ABC,4097600,4508000,14,4097600,4508000,1000,14,346354
107,84,PEA180,"Flagstaff, AZ",ABC,2756000,3032000,14,2756000,3032000,1000,14,345454
107,84,PEA181,"Texarkana, TX",ABC,4489950,4939000,14,4489950,4939000,1000,14,343206
107,84,PEA182,"Cedar Rapids, IA",ABC,2777003,3055000,14,2777003,3055000,1000,14,342108
107,84,PEA183,"Columbia, MO",ABC,2356626,2593000,15,2593000,2853000,1000,14,340194
107,84,PEA184,"Ruston, LA",ABC,1318000,1450000,14,1318000,1450000,1000,14,338416
107,84,PEA185,"Marquette, MI",ABC,2588073,2847000,14,2588073,2847000,1000,14,335871
107,84,PEA186,"Rock Hill, SC",ABC,2842735,3128000,14,2842735,3128000,1000,14,335865
107,84,PEA187,"Pocatello, ID",ABC,1450000,1595000,14,1450000,1595000,990,14,328567
107,84,PEA188,"Jamestown, NY",ABC,743000,818000,14,743000,818000,980,14,325075
107,84,PEA189,"Alexandria, LA",ABC,1166000,1283000,14,1166000,1283000,970,14,324637
107,84,PEA190,"Bozeman, MT",ABC,1710000,1881000,14,1710000,1881000,970,14,324077
107,84,PEA191,"Petersburg, VA",ABC,1171000,1289000,14,1171000,1289000,960,14,321175
107,84,PEA192,"Fayetteville, NC",ABC,1283000,1412000,14,1283000,1412000,960,14,319431
107,84,PEA193,"Saint Joseph, MO",ABC,2277000,2505000,14,2277000,2505000,960,14,318414
107,84,PEA194,"State College, PA",ABC,2277000,2505000,14,2277000,2505000,950,14,317863
107,84,PEA195,"Lewiston, ID",ABC,1283000,1412000,14,1283000,1412000,950,14,317751
107,84,PEA196,"Cape Girardeau, MO",ABC,1283000,1412000,14,1283000,1412000,950,14,315713
107,84,PEA197,"Wheeling, WV",ABC,963000,1060000,14,963000,1060000,940,14,312837
107,84,PEA198,"Jonesboro, AR",ABC,1060000,1166000,14,1060000,1166000,930,14,311312
107,84,PEA199,"Dalton, GA",ABC,2277000,2505000,14,2277000,2505000,930,14,310645
107,84,PEA200,"Danville, VA",ABC,2293872,2524000,15,2524000,2777000,930,14,310385
107,84,PEA201,"Eagle Pass, TX",ABC,1198000,1318000,14,1198000,1318000,910,14,304111
107,84,PEA202,"Columbus, GA",ABC,1318000,1450000,14,1318000,1450000,910,14,303722
107,84,PEA203,"Traverse City, MI",ABC,2841320,3126000,14,2841320,3126000,910,14,303041
107,84,PEA204,"Owensboro, KY",ABC,1198000,1318000,14,1198000,1318000,900,14,301206
107,84,PEA205,"Douglas City, CA",ABC,5034172,5538000,14,5034172,5538000,900,14,300915
107,84,PEA206,"Wenatchee, WA",ABC,2574838,2833000,14,2574838,2833000,900,14,300767
107,84,PEA207,"Brunswick, GA",ABC,1595000,1755000,14,1595000,1755000,900,14,298749
107,84,PEA208,"Salisbury, NC",ABC,1595000,1755000,14,1595000,1755000,890,14,297865
107,84,PEA209,"Green Bay, WI",ABC,7345000,8080000,14,7345000,8080000,890,14,296366
107,84,PEA210,"Binghamton, NY",ABC,1595000,1755000,14,1595000,1755000,890,14,295081
107,84,PEA211,"Ardmore, OK",ABC,4164961,4582000,14,4164961,4582000,880,14,291829
107,84,PEA213,"Bend, OR",ABC,4918274,5411000,14,4918274,5411000,870,14,289034
107,84,PEA214,"Lincoln, NE",ABC,2070000,2277000,14,2070000,2277000,860,14,285407
107,84,PEA215,"Hickory, NC",ABC,2769800,3047000,14,2769800,3047000,850,14,282468
107,84,PEA216,"Joplin, MO",ABC,2759864,3036000,14,2759864,3036000,840,14,280505
107,84,PEA217,"Lubbock, TX",ABC,1894664,2085000,14,1894664,2085000,840,14,278831
107,84,PEA218,"Wausau, WI",ABC,4069060,4476000,14,4069060,4476000,840,14,278831
107,84,PEA219,"Mason City, IA",ABC,2294670,2525000,14,2294670,2525000,830,14,277029
107,84,PEA220,"Odessa, TX",ABC,2587480,2847000,14,2587480,2847000,820,14,274002
107,84,PEA221,"Laredo, TX",ABC,1964950,2162000,14,1964950,2162000,810,14,269622
107,84,PEA222,"Morristown, TN",ABC,2577418,2836000,14,2577418,2836000,810,14,268978
107,84,PEA223,"Dubuque, IA",ABC,2346424,2582000,14,2346424,2582000,790,14,264752
107,84,PEA224,"De Kalb, IL",ABC,4475220,4923000,14,4475220,4923000,770,14,257786
107,84,PEA225,"La Crosse, WI",ABC,2282016,2511000,14,2282016,2511000,770,14,257376
107,84,PEA226,"Lima, OH",ABC,963000,1060000,14,963000,1060000,770,14,256337
107,84,PEA227,"Watertown, NY",ABC,795000,875000,14,795000,875000,770,14,255260
107,84,PEA228,"Roanoke, VA",ABC,2280192,2509000,14,2280192,2509000,760,14,252548
107,84,PEA229,"Saint George, UT",ABC,1892925,2083000,14,1892925,2083000,760,14,252481
107,84,PEA230,"Lumberton, NC",ABC,1893606,2083000,14,1893606,2083000,760,14,252467
107,84,PEA231,"Fremont, NE",ABC,2082606,2291000,14,2082606,2291000,750,14,249287
107,84,PEA232,"Topeka, KS",ABC,2070001,2278000,14,2070001,2278000,740,14,245402
107,84,PEA233,"Shelby, NC",ABC,2517550,2770000,14,2517550,2770000,730,14,244153
107,84,PEA234,"Lexington, NC",ABC,1166000,1283000,14,1166000,1283000,730,14,242524
107,84,PEA235,"Amarillo, TX",ABC,1283000,1412000,14,1283000,1412000,730,14,241798
107,84,PEA236,"Grand Island, NE",ABC,4160272,4577000,14,4160272,4577000,720,14,240913
107,84,PEA237,"Hinesville, GA",ABC,900000,990000,14,900000,990000,720,14,240344
107,84,PEA238,"Florence, SC",ABC,990000,1089000,14,990000,1089000,720,14,239989
107,84,PEA239,"Kannapolis, NC",ABC,1198000,1318000,14,1198000,1318000,720,14,238596
107,84,PEA240,"Charlottesville, VA",ABC,2128195,2342000,14,2128195,2342000,700,14,234712
107,84,PEA241,"Dublin, GA",ABC,613000,675000,14,613000,675000,700,14,233302
107,84,PEA242,"Lake Charles, LA",ABC,1089000,1198000,14,1089000,1198000,690,14,231201
107,84,PEA243,"Paducah, KY",ABC,743000,818000,14,743000,818000,690,14,230924
