auction_id,round,bidder,frn,region,market_number,market_name,assignment_category,assignment_category_name,winnings,option,assignment_round_bid,random_number,clock_payment
107,14,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,4,A5.B1.B2.B3,6119580,2006313,327893902
107,14,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,4,A4.A5.B1.B2,6119580,3552251,327893902
107,14,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,4,A3.A4.A5.B1,6119580,12987200,327893902
107,14,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,4,A2.A3.A4.A5,5201650,10910170,327893902
107,14,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,4,A1.A2.A3.A4,0,11659892,327893902
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A,Interim Assignment,3,A3.A4.A5,0,13746396,280511850
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A,Interim Assignment,3,A2.A3.A4,0,13366164,280511850
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A,Interim Assignment,3,A1.A2.A3,20000000,13833365,280511850
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,B3.B4.B5.C1.C2.C3.C4,0,10554757,562283854
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,B2.B3.B4.B5.C1.C2.C3,0,7561882,562283854
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,B1.B2.B3.B4.B5.C1.C2,52265400,13139864,562283854
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,A5.B1.B2.B3.B4.B5.C1,52265400,16422058,562283854
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,A4.A5.B1.B2.B3.B4.B5,52265400,5815532,562283854
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,A3.A4.A5.B1.B2.B3.B4,52265400,14572834,562283854
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,A2.A3.A4.A5.B1.B2.B3,52265400,14291772,562283854
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,A1.A2.A3.A4.A5.B1.B2,152265400,11479882,562283854
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,C4,10000,1208972,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,C3,75000,1375846,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,C2,75010,414457,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,C1,75000,13450920,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,B5,75000,12439194,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,B4,75000,1320012,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,B3,75000,1791217,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,B2,100000,9180642,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,B1,100000,2174131,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,A5,75000,12995825,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,A4,75000,11799197,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,A3,75000,7488236,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,A2,75000,8548359,70443001
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,A1,0,16082678,70443001
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,C3.C4,2535930,14243202,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,C2.C3,2571150,2364536,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,C1.C2,2606370,2659901,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,B5.C1,2641590,11503437,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,B4.B5,3522120,4707717,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,B3.B4,3522120,9312200,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,B2.B3,3522120,1164293,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,B1.B2,3522120,15771273,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,A5.B1,3522120,4764978,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,A4.A5,2641590,11674659,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,A3.A4,845310,6149886,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,A2.A3,352210,10326896,140886002
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,A1.A2,0,66706,140886002
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,2,A4.A5,707910,8047589,178264620
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,2,A3.A4,707910,11083494,178264620
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,2,A2.A3,707910,935144,178264620
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,2,A1.A2,0,10622756,178264620
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,C1.C2.C3.C4,110,2913996,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,B5.C1.C2.C3,2012630,13617961,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,B4.B5.C1.C2,3913450,6110797,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,B3.B4.B5.C1,3913450,9683181,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,B2.B3.B4.B5,11181270,10744335,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,B1.B2.B3.B4,11181270,198156,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,A5.B1.B2.B3,11181270,16478797,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,A4.A5.B1.B2,11181270,12189715,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,A3.A4.A5.B1,11181270,12166657,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,A2.A3.A4.A5,9504080,459727,351956986
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,A1.A2.A3.A4,0,5840932,351956986
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,3,A3.A4.A5,0,12757619,267396930
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,3,A2.A3.A4,0,7204143,267396930
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,3,A1.A2.A3,20000000,1672454,267396930
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,B3.B4.B5.C1.C2.C3.C4,0,9571409,614781662
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,B2.B3.B4.B5.C1.C2.C3,0,7458661,614781662
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,B1.B2.B3.B4.B5.C1.C2,52265400,11978709,614781662
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,A5.B1.B2.B3.B4.B5.C1,52265400,2217321,614781662
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,A4.A5.B1.B2.B3.B4.B5,52265400,3724118,614781662
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,A3.A4.A5.B1.B2.B3.B4,52265400,8668998,614781662
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,A2.A3.A4.A5.B1.B2.B3,52265400,10647696,614781662
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,A1.A2.A3.A4.A5.B1.B2,152265400,2924370,614781662
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,C4,10000,15017168,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,C3,75000,14315387,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,C2,75000,8323495,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,C1,75000,13526237,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,B5,75000,4475719,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,B4,75000,13992010,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,B3,75000,11740744,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,B2,100000,6666412,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,B1,100000,4062798,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,A5,75000,11471308,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,A4,75000,10243868,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,A3,75000,1433082,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,A2,75000,3787260,86846183
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,A1,0,14306236,86846183
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,C3.C4,3126440,10459516,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,C2.C3,3169860,4630500,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,C1.C2,3213290,128436,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,B5.C1,3256710,10893394,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,B4.B5,4342280,2684182,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,B3.B4,4342280,12731951,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,B2.B3,4342280,11491097,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,B1.B2,4342280,3385000,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,A5.B1,4342280,12022362,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,A4.A5,3256710,14686803,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,A3.A4,1042150,3459840,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,A2.A3,434230,12863825,173692366
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,A1.A2,0,13816048,173692366
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,2,A4.A5,716730,6259688,200640920
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,2,A3.A4,716730,3049693,200640920
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,2,A2.A3,716730,14758398,200640920
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,2,A1.A2,0,15193130,200640920
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,C1.C2.C3.C4,110,8554413,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,B5.C1.C2.C3,1898700,5298817,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,B4.B5.C1.C2,3691910,16119805,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,B3.B4.B5.C1,3691910,9505888,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,B2.B3.B4.B5,10548310,6272116,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,B1.B2.B3.B4,10548310,6792647,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,A5.B1.B2.B3,10548310,10843747,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,A4.A5.B1.B2,10548310,9907569,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,A3.A4.A5.B1,10548310,10871359,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,A2.A3.A4.A5,8966060,1017663,369112040
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,4,A1.A2.A3.A4,0,9768795,369112040
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,3,A3.A4.A5,0,15184377,300961380
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,3,A2.A3.A4,0,10607799,300961380
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,3,A1.A2.A3,20000000,10454577,300961380
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,8,B2.B3.B4.B5.C1.C2.C3.C4,0,9562675,722139180
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,8,B1.B2.B3.B4.B5.C1.C2.C3,0,7571359,722139180
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,8,A5.B1.B2.B3.B4.B5.C1.C2,52265400,10806576,722139180
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,8,A4.A5.B1.B2.B3.B4.B5.C1,52265400,2519580,722139180
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,8,A3.A4.A5.B1.B2.B3.B4.B5,52265400,1050305,722139180
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,8,A2.A3.A4.A5.B1.B2.B3.B4,52265400,1286546,722139180
107,12,Cellco Partnership,0003290673,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,8,A1.A2.A3.A4.A5.B1.B2.B3,152265400,13997263,722139180
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,C3.C4,3032470,9043516,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,C2.C3,3074580,7994125,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,C1.C2,3116700,7106707,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,B5.C1,3158820,7295936,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,B4.B5,4211760,13258074,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,B3.B4,4211760,10571396,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,B2.B3,4211760,16712403,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,B1.B2,4211760,8922669,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,A5.B1,4211760,16351406,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,A4.A5,3158820,9857278,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,A3.A4,1010820,7873655,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,A2.A3,421180,8386011,168471120
107,12,T-Mobile License LLC,0001565449,TOP 20,PEA012,"Detroit, MI",A+BC,Final Assignment,2,A1.A2,0,3035723,168471120
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,C1.C2.C3.C4,140,5670572,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,B5.C1.C2.C3,2508330,209997,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,B4.B5.C1.C2,4877320,10413791,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,B3.B4.B5.C1,4877320,16174366,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,B2.B3.B4.B5,13935190,5582267,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,B1.B2.B3.B4,13935190,6395163,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,A5.B1.B2.B3,13935190,3700788,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,A4.A5.B1.B2,13935190,11485232,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,A3.A4.A5.B1,13935190,5307919,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,A2.A3.A4.A5,11844910,4051494,537832492
107,11,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,4,A1.A2.A3.A4,0,10048187,537832492
107,11,Cellco Partnership,0003290673,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,8,B2.B3.B4.B5.C1.C2.C3.C4,0,14814300,1075664984
107,11,Cellco Partnership,0003290673,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,8,B1.B2.B3.B4.B5.C1.C2.C3,0,15273957,1075664984
107,11,Cellco Partnership,0003290673,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,8,A5.B1.B2.B3.B4.B5.C1.C2,52265400,963669,1075664984
107,11,Cellco Partnership,0003290673,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,8,A4.A5.B1.B2.B3.B4.B5.C1,52265400,7085157,1075664984
107,11,Cellco Partnership,0003290673,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,8,A3.A4.A5.B1.B2.B3.B4.B5,52265400,13652943,1075664984
107,11,Cellco Partnership,0003290673,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,8,A2.A3.A4.A5.B1.B2.B3.B4,52265400,12022446,1075664984
107,11,Cellco Partnership,0003290673,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,8,A1.A2.A3.A4.A5.B1.B2.B3,152265400,11216623,1075664984
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,C3.C4,4840470,8185297,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,C2.C3,4907700,13227392,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,C1.C2,4974930,9906744,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,B5.C1,5042160,11971903,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,B4.B5,6722880,9337288,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,B3.B4,6722880,9138444,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,B2.B3,6722880,6098291,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,B1.B2,6722880,2754253,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,A5.B1,6722880,6437831,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,A4.A5,5042160,5597113,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,A3.A4,1613490,10147703,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,A2.A3,672290,14882668,268916246
107,11,T-Mobile License LLC,0001565449,TOP 20,PEA011,"Atlanta, GA",ABC,Assignment,2,A1.A2,0,3885607,268916246
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A,Interim Assignment,2,A4.A5,1187570,14233000,336711380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A,Interim Assignment,2,A3.A4,1187570,13433630,336711380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A,Interim Assignment,2,A2.A3,1187570,5979191,336711380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A,Interim Assignment,2,A1.A2,0,2170233,336711380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,C1.C2.C3.C4,140,12367248,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,B5.C1.C2.C3,2872970,5143749,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,B4.B5.C1.C2,5027700,4074536,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,B3.B4.B5.C1,5027700,3399288,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,B2.B3.B4.B5,14364860,6193544,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,B1.B2.B3.B4,14364860,4779612,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,A5.B1.B2.B3,14364860,10833746,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,A4.A5.B1.B2,14364860,7231384,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,A3.A4.A5.B1,14364860,6444764,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,A2.A3.A4.A5,12210130,6558096,643081380
107,10,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA010,"Houston, TX",A+BC,Final Assignment,4,A1.A2.A3.A4,0,6240314,643081380
