auction_id,round,bidder,frn,bidding_credit_pct,bidding_credit_type,eligibility,activity_upper_limit,required_activity,activity,req_commitment,req_commitment_discount_capped,req_net_commitment,req_commitment_discount_uncapped,req_commitment_discount_uncapped_small,processed_activity,commitment,commitment_discount_capped,net_commitment,commitment_discount_uncapped,commitment_discount_uncapped_small,next_round_eligibility,next_round_activity_upper_limit,next_round_required_activity
107,55,"InfoWest, Inc",0016096398,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,"LICT Wireless Broadband Company, LLC",0025243858,0,,1464,1757,1390,1390,3349000,,,,,1390,3042650,,,,,1464,1757,1390
107,55,"Leap Communications, LLC",0025644741,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,Little Bear Wireless L.L.C.,0029996568,0,,2485,2982,2360,640,2070000,,,,,2360,3185000,,,,,2485,2982,2360
107,55,MB License Co LLC,0029998416,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,55,Mark Twain Communications Company,0002531879,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,Mountain West Technologies Corporation,0015643182,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,55,"NE Colorado Cellular, Inc.",0001607225,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,55,"NewLevel II, L.P.",0029984747,0,,1673264,2007917,1589600,1652500,1404547000,,,,,1652500,1276857139,,,,,1673264,2007917,1589600
107,55,"Nex-Tech Wireless, L.L.C.",0012144150,15,Rural,3106,3728,2950,2950,13871000,2080650,11790350,2080650,,2950,13790400,2068560,11721840,2068560,,3106,3728,2950
107,55,"Northern Valley Communications, LLC",0004364022,15,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,"Nsight Spectrum, LLC",0020519138,0,,3979,4775,3780,3780,11398000,,,,,3780,11398000,,,,,3979,4775,3780
107,55,"PVT Networks, Inc.",0001612555,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,55,"Pine Cellular Phones, Inc.",0012882643,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,55,"Pioneer Telephone Cooperative, Inc.",0001700863,15,Rural,4300,5160,4085,4300,22770000,3415500,19354500,3415500,,4300,22770000,3415500,19354500,3415500,,4300,5160,4085
107,55,"Poka Lambro Telecommunications, Ltd.",0004384525,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,"Radius Broadband Holdings, LLC",0029376829,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,"Resound Networks, LLC",0024535437,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,55,"SAL Spectrum, LLC",0017163254,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,55,"Skylake Wireless, LLC",0030004162,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,"Smith Bagley, Inc.",0002154706,15,Rural,1822,2187,1730,1220,5218000,782700,4435300,782700,,1730,6634910,995237,5639673,995237,,1822,2187,1730
107,55,Starwood Holdings LLC,0029546504,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,T-Mobile License LLC,0001565449,0,,11997264,14396717,11397400,11189200,10065558000,,,,,11397400,9270398192,,,,,11997264,14396717,11397400
107,55,"Tarkus Enterprises, LLC dba Zumacom",0025700758,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,"Uintah Basin Electronic Telecommunications, LLC",0001601079,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,55,Union Telephone Company,0001630201,15,Rural,800,960,760,760,3436000,515400,2920600,515400,,760,3123600,468540,2655060,468540,,800,960,760
107,55,United States Cellular Corporation,0004372322,0,,501474,601769,476400,457080,1026519000,,,,,465280,1014358278,,,,,489769,587723,465280
107,55,Universal Electrical Contractors,0027844992,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,55,W.A.T.C.H. TV Company,0002930980,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,55,"Whitewater Wireless, L.P.",0030000269,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,"Widespread Wireless, LLC",0029994001,25,Small Business,62527,75033,59400,39600,55430000,13857500,41572500,13857500,4056500,39600,55430000,13857500,41572500,13857500,4056500,41685,50022,39600
107,55,"Wisper ISP, LLC",0016278970,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,55,"Wu, Wanning",0029537594,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,55,"ZIRKEL Wireless, LLC",0012579652,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,8538 Green Street LLC,0028676666,25,Small Business,127,153,120,120,340000,85000,255000,85000,85000,120,340000,85000,255000,85000,85000,127,153,120
107,54,"AMA Communications, LLC",0013822721,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,AT&T Spectrum Frontiers LLC,0027840180,0,,26114779,31337735,24809040,24943230,24636909200,,,,,24994230,22530103556,,,,,26114779,31337735,24809040
107,54,"Agri-Valley Communications, Inc.",0003778362,15,Rural,1622,1947,1540,1540,4831000,724650,4106350,724650,,1540,4391075,658661,3732414,658661,,1622,1947,1540
107,54,Bluegrass Consortium,0025234709,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"C&C Wireless Holding Company, LLC",0029965068,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,54,C494C17Y Co.,0030007462,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,54,"Cal.net, Inc.",0020855656,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"California Internet, L.P. dba GeoLinks",0023707953,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"Canopy Spectrum, LLC",0029963048,25,Small Business,320179,384215,304170,308010,267407000,25000000,242407000,66851750,41313750,308010,267407000,25000000,242407000,66851750,41313750,320179,384215,304170
107,54,"Carolina West Wireless, Inc.",0001940022,15,Rural,5022,6027,4770,2600,10244000,1536600,8707400,1536600,,4770,16928780,2539317,14389463,2539317,,5022,6027,4770
107,54,Cellco Partnership,0003290673,0,,51982927,62379513,49383780,44860520,44662260000,,,,,49319820,44372614777,,,,,51915600,62298720,49319820
107,54,"Cellular South Licenses, LLC",0020434767,0,,21348,25618,20280,20280,54840000,,,,,20280,49850284,,,,,21348,25618,20280
107,54,"Central Texas Telephone Investments, LP",0001649508,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"Cox Communications , Inc.",0001834696,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,54,"Cross Telephone Company, L.L.C.",0001700616,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"East Kentucky Network, LLC",0001786607,15,Rural,3895,4674,3700,0,0,0,0,0,,3700,8675753,1301363,7374390,1301363,,3895,4674,3700
107,54,Etheric Networks Incorporated,0013358395,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"FTC Management Group, Inc.",0004600268,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"Grand River Communications, Inc.",0003737392,15,Rural,1464,1757,1390,1190,6068000,910200,5157800,910200,,1190,6068000,910200,5157800,910200,,1253,1504,1190
107,54,Granite Wireless LLC,0030007280,0,,4832,5799,4590,4590,2368000,,,,,4590,2368000,,,,,4832,5799,4590
107,54,"Hilliary Acquisition Corp 2016, LLC",0025853409,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2685,3222,2550,2550,8119000,1217850,6901150,1217850,,2550,7381020,1107153,6273867,1107153,,2685,3222,2550
107,54,"InfoWest, Inc",0016096398,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"LICT Wireless Broadband Company, LLC",0025243858,0,,2516,3020,2390,1220,3264000,,,,,1390,3042650,,,,,1464,1757,1390
107,54,"Leap Communications, LLC",0025644741,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,Little Bear Wireless L.L.C.,0029996568,0,,2485,2982,2360,640,2070000,,,,,2360,3185000,,,,,2485,2982,2360
107,54,MB License Co LLC,0029998416,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,54,Mark Twain Communications Company,0002531879,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,Mountain West Technologies Corporation,0015643182,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"NE Colorado Cellular, Inc.",0001607225,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"NewLevel II, L.P.",0029984747,0,,1673264,2007917,1589600,1652500,1404547000,,,,,1652500,1276857139,,,,,1673264,2007917,1589600
107,54,"Nex-Tech Wireless, L.L.C.",0012144150,15,Rural,3106,3728,2950,2950,12688000,1903200,10784800,1903200,,2950,12607400,1891110,10716290,1891110,,3106,3728,2950
107,54,"Northern Valley Communications, LLC",0004364022,15,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"Nsight Spectrum, LLC",0020519138,0,,3979,4775,3780,3780,10360000,,,,,3780,10360000,,,,,3979,4775,3780
107,54,"PVT Networks, Inc.",0001612555,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"Pine Cellular Phones, Inc.",0012882643,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"Pioneer Telephone Cooperative, Inc.",0001700863,15,Rural,4300,5160,4085,4300,20700000,3105000,17595000,3105000,,4300,20700000,3105000,17595000,3105000,,4300,5160,4085
107,54,"Poka Lambro Telecommunications, Ltd.",0004384525,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"Radius Broadband Holdings, LLC",0029376829,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"Resound Networks, LLC",0024535437,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"SAL Spectrum, LLC",0017163254,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,54,"Skylake Wireless, LLC",0030004162,25,Small Business,1790,2148,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"Smith Bagley, Inc.",0002154706,15,Rural,4011,4814,3810,1220,5218000,782700,4435300,782700,,1730,6634910,995237,5639673,995237,,1822,2187,1730
107,54,Starwood Holdings LLC,0029546504,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,T-Mobile License LLC,0001565449,0,,11997264,14396717,11397400,11189200,10060884000,,,,,11397400,9267168032,,,,,11997264,14396717,11397400
107,54,"Tarkus Enterprises, LLC dba Zumacom",0025700758,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"Uintah Basin Electronic Telecommunications, LLC",0001601079,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,Union Telephone Company,0001630201,15,Rural,800,960,760,760,3436000,515400,2920600,515400,,760,3123600,468540,2655060,468540,,800,960,760
107,54,United States Cellular Corporation,0004372322,0,,509958,611950,484460,468200,997472000,,,,,476400,986762518,,,,,501474,601769,476400
107,54,Universal Electrical Contractors,0027844992,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,54,W.A.T.C.H. TV Company,0002930980,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,54,"Whitewater Wireless, L.P.",0030000269,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"Widespread Wireless, LLC",0029994001,25,Small Business,70232,84279,66720,59400,75576000,18894000,56682000,18894000,5530500,59400,75576000,18894000,56682000,18894000,5530500,62527,75033,59400
107,54,"Wisper ISP, LLC",0016278970,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,54,"Wu, Wanning",0029537594,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,54,"ZIRKEL Wireless, LLC",0012579652,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,8538 Green Street LLC,0028676666,25,Small Business,127,153,120,120,308000,77000,231000,77000,77000,120,308000,77000,231000,77000,77000,127,153,120
107,53,"AMA Communications, LLC",0013822721,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,AT&T Spectrum Frontiers LLC,0027840180,0,,26114779,31337735,24809040,24947930,24545400200,,,,,24998930,22431504691,,,,,26114779,31337735,24809040
107,53,"Agri-Valley Communications, Inc.",0003778362,15,Rural,1622,1947,1540,1540,4823000,723450,4099550,723450,,1540,4391075,658661,3732414,658661,,1622,1947,1540
107,53,Bluegrass Consortium,0025234709,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"C&C Wireless Holding Company, LLC",0029965068,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,53,C494C17Y Co.,0030007462,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,53,"Cal.net, Inc.",0020855656,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"California Internet, L.P. dba GeoLinks",0023707953,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"Canopy Spectrum, LLC",0029963048,25,Small Business,351443,421732,333870,304170,235608000,25000000,210608000,58902000,37515000,304170,235608000,25000000,210608000,58902000,37515000,320179,384215,304170
107,53,"Carolina West Wireless, Inc.",0001940022,15,Rural,5474,6569,5200,2600,10007000,1501050,8505950,1501050,,4770,16739780,2510967,14228813,2510967,,5022,6027,4770
107,53,Cellco Partnership,0003290673,0,,52056106,62467328,49453300,44978480,44644372000,,,,,49383780,44262897297,,,,,51982927,62379513,49383780
107,53,"Cellular South Licenses, LLC",0020434767,0,,21348,25618,20280,20280,54790000,,,,,20280,49850284,,,,,21348,25618,20280
107,53,"Central Texas Telephone Investments, LP",0001649508,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"Cox Communications , Inc.",0001834696,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,53,"Cross Telephone Company, L.L.C.",0001700616,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"East Kentucky Network, LLC",0001786607,15,Rural,3895,4674,3700,0,0,0,0,0,,3700,8675753,1301363,7374390,1301363,,3895,4674,3700
107,53,Etheric Networks Incorporated,0013358395,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"FTC Management Group, Inc.",0004600268,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"Grand River Communications, Inc.",0003737392,15,Rural,1464,1757,1390,1390,6386000,957900,5428100,957900,,1390,6386000,957900,5428100,957900,,1464,1757,1390
107,53,Granite Wireless LLC,0030007280,0,,5990,7188,5690,4590,2151000,,,,,4590,2151000,,,,,4832,5799,4590
107,53,"Hilliary Acquisition Corp 2016, LLC",0025853409,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2685,3222,2550,2550,8091000,1213650,6877350,1213650,,2550,7379020,1106853,6272167,1106853,,2685,3222,2550
107,53,"InfoWest, Inc",0016096398,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"LICT Wireless Broadband Company, LLC",0025243858,0,,2516,3020,2390,1220,3260000,,,,,2390,4160650,,,,,2516,3020,2390
107,53,"Leap Communications, LLC",0025644741,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,Little Bear Wireless L.L.C.,0029996568,0,,2485,2982,2360,640,2070000,,,,,2360,3185000,,,,,2485,2982,2360
107,53,MB License Co LLC,0029998416,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,53,Mark Twain Communications Company,0002531879,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,Mountain West Technologies Corporation,0015643182,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"NE Colorado Cellular, Inc.",0001607225,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"NewLevel II, L.P.",0029984747,0,,1673264,2007917,1589600,1652500,1404547000,,,,,1652500,1276857139,,,,,1673264,2007917,1589600
107,53,"Nex-Tech Wireless, L.L.C.",0012144150,15,Rural,3106,3728,2950,2950,11609000,1741350,9867650,1741350,,2950,11531400,1729710,9801690,1729710,,3106,3728,2950
107,53,"Northern Valley Communications, LLC",0004364022,15,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"Nsight Spectrum, LLC",0020519138,0,,3979,4775,3780,3780,9416000,,,,,3780,9416000,,,,,3979,4775,3780
107,53,"PVT Networks, Inc.",0001612555,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"Pine Cellular Phones, Inc.",0012882643,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"Pioneer Telephone Cooperative, Inc.",0001700863,15,Rural,4300,5160,4085,4300,18810000,2821500,15988500,2821500,,4300,18810000,2821500,15988500,2821500,,4300,5160,4085
107,53,"Poka Lambro Telecommunications, Ltd.",0004384525,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"Radius Broadband Holdings, LLC",0029376829,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"Resound Networks, LLC",0024535437,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"SAL Spectrum, LLC",0017163254,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,53,"Skylake Wireless, LLC",0030004162,25,Small Business,50600,60720,48070,0,0,0,0,0,0,1700,3670000,917500,2752500,917500,0,1790,2148,1700
107,53,"Smith Bagley, Inc.",0002154706,15,Rural,4011,4814,3810,3820,5507000,826050,4680950,826050,,3810,6886910,1033037,5853873,1033037,,4011,4814,3810
107,53,Starwood Holdings LLC,0029546504,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,T-Mobile License LLC,0001565449,0,,11997264,14396717,11397400,11189200,10056278000,,,,,11397400,9262918032,,,,,11997264,14396717,11397400
107,53,"Tarkus Enterprises, LLC dba Zumacom",0025700758,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"Uintah Basin Electronic Telecommunications, LLC",0001601079,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,Union Telephone Company,0001630201,15,Rural,800,960,760,760,3420000,513000,2907000,513000,,760,3123600,468540,2655060,468540,,800,960,760
107,53,United States Cellular Corporation,0004372322,0,,543243,651892,516080,484460,1003690000,,,,,484460,979689273,,,,,509958,611950,484460
107,53,Universal Electrical Contractors,0027844992,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,53,W.A.T.C.H. TV Company,0002930980,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,53,"Whitewater Wireless, L.P.",0030000269,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"Widespread Wireless, LLC",0029994001,25,Small Business,70232,84279,66720,69540,74496000,17959750,56536250,18624000,10664250,69540,74496000,17959750,56536250,18624000,10664250,70232,84279,66720
107,53,"Wisper ISP, LLC",0016278970,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,53,"Wu, Wanning",0029537594,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53,"ZIRKEL Wireless, LLC",0012579652,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,8538 Green Street LLC,0028676666,25,Small Business,127,153,120,120,280000,70000,210000,70000,70000,120,280000,70000,210000,70000,70000,127,153,120
107,52,"AMA Communications, LLC",0013822721,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,AT&T Spectrum Frontiers LLC,0027840180,0,,26114779,31337735,24809040,24999840,24451415200,,,,,24999840,22337221266,,,,,26114779,31337735,24809040
107,52,"Agri-Valley Communications, Inc.",0003778362,15,Rural,1622,1947,1540,1540,4540000,681000,3859000,681000,,1540,4384000,657600,3726400,657600,,1622,1947,1540
107,52,Bluegrass Consortium,0025234709,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"C&C Wireless Holding Company, LLC",0029965068,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,52,C494C17Y Co.,0030007462,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,52,"Cal.net, Inc.",0020855656,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,"California Internet, L.P. dba GeoLinks",0023707953,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,"Canopy Spectrum, LLC",0029963048,25,Small Business,405643,486772,385360,333870,243853000,25000000,218853000,60963250,39454500,333870,243853000,25000000,218853000,60963250,39454500,351443,421732,333870
107,52,"Carolina West Wireless, Inc.",0001940022,15,Rural,5474,6569,5200,5200,18192000,2728800,15463200,2728800,,5200,18192000,2728800,15463200,2728800,,5474,6569,5200
107,52,Cellco Partnership,0003290673,0,,52115790,62538948,49510000,45050900,44571470000,,,,,49453300,44227940867,,,,,52056106,62467328,49453300
107,52,"Cellular South Licenses, LLC",0020434767,0,,21348,25618,20280,20280,53580000,,,,,20280,49806444,,,,,21348,25618,20280
107,52,"Central Texas Telephone Investments, LP",0001649508,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"Cox Communications , Inc.",0001834696,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,52,"Cross Telephone Company, L.L.C.",0001700616,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"East Kentucky Network, LLC",0001786607,15,Rural,3895,4674,3700,0,0,0,0,0,,3700,8675753,1301363,7374390,1301363,,3895,4674,3700
107,52,Etheric Networks Incorporated,0013358395,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,"FTC Management Group, Inc.",0004600268,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"Grand River Communications, Inc.",0003737392,15,Rural,1464,1757,1390,1390,5800000,870000,4930000,870000,,1390,5800000,870000,4930000,870000,,1464,1757,1390
107,52,Granite Wireless LLC,0030007280,0,,5990,7188,5690,5690,3042000,,,,,5690,3042000,,,,,5990,7188,5690
107,52,"Hilliary Acquisition Corp 2016, LLC",0025853409,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2685,3222,2550,2550,7355000,1103250,6251750,1103250,,2550,7355000,1103250,6251750,1103250,,2685,3222,2550
107,52,"InfoWest, Inc",0016096398,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,"LICT Wireless Broadband Company, LLC",0025243858,0,,3474,4169,3300,1220,3187000,,,,,2390,4157000,,,,,2516,3020,2390
107,52,"Leap Communications, LLC",0025644741,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,Little Bear Wireless L.L.C.,0029996568,0,,2485,2982,2360,640,2070000,,,,,2360,3185000,,,,,2485,2982,2360
107,52,MB License Co LLC,0029998416,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,52,Mark Twain Communications Company,0002531879,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,Mountain West Technologies Corporation,0015643182,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"NE Colorado Cellular, Inc.",0001607225,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"NewLevel II, L.P.",0029984747,0,,1673264,2007917,1589600,1652500,1404464000,,,,,1652500,1276857139,,,,,1673264,2007917,1589600
107,52,"Nex-Tech Wireless, L.L.C.",0012144150,15,Rural,3106,3728,2950,2950,10552000,1582800,8969200,1582800,,2950,10552000,1582800,8969200,1582800,,3106,3728,2950
107,52,"Northern Valley Communications, LLC",0004364022,15,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,"Nsight Spectrum, LLC",0020519138,0,,6716,8060,6380,3780,8560000,,,,,3780,8560000,,,,,3979,4775,3780
107,52,"PVT Networks, Inc.",0001612555,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"Pine Cellular Phones, Inc.",0012882643,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"Pioneer Telephone Cooperative, Inc.",0001700863,15,Rural,4300,5160,4085,4300,17100000,2565000,14535000,2565000,,4300,17100000,2565000,14535000,2565000,,4300,5160,4085
107,52,"Poka Lambro Telecommunications, Ltd.",0004384525,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,"Radius Broadband Holdings, LLC",0029376829,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,"Resound Networks, LLC",0024535437,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,"SAL Spectrum, LLC",0017163254,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
107,52,"Skylake Wireless, LLC",0030004162,25,Small Business,54664,65597,51930,48070,44353000,11088250,33264750,11088250,7761750,48070,43986000,10996500,32989500,10996500,7761750,50600,60720,48070
107,52,"Smith Bagley, Inc.",0002154706,15,Rural,4011,4814,3810,3810,6827000,1024050,5802950,1024050,,3810,6827000,1024050,5802950,1024050,,4011,4814,3810
107,52,Starwood Holdings LLC,0029546504,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,T-Mobile License LLC,0001565449,0,,12000927,14401113,11400880,11189200,10046880000,,,,,11397400,9258731412,,,,,11997264,14396717,11397400
107,52,"Tarkus Enterprises, LLC dba Zumacom",0025700758,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,52,"Uintah Basin Electronic Telecommunications, LLC",0001601079,15,Rural,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
107,52,Union Telephone Company,0001630201,15,Rural,800,960,760,760,3108000,466200,2641800,466200,,760,3108000,466200,2641800,466200,,800,960,760
107,52,United States Cellular Corporation,0004372322,0,,585022,702027,555770,516080,995133000,,,,,516080,971132273,,,,,543243,651892,516080
107,52,Universal Electrical Contractors,0027844992,0,,0,0,0,0,0,,,,,0,0,,,,,0,0,0
