auction_id,round,bidder,frn,region,market_number,market_name,assignment_category,assignment_category_name,winnings,clock_payment,option_assigned,assignment_round_bid,vickrey_price,core_adjustment,assignment_payment,gross_payment
107,23,"NewLevel II, L.P.",0029984747,REAG 3,PEA023;PEA025,"Pittsburgh, PA;Cincinnati, OH",A+BC,Final Assignment,1,86815000,C2,100010,0,10,10,86815010
107,23,T-Mobile License LLC,0001565449,REAG 3,PEA023;PEA025,"Pittsburgh, PA;Cincinnati, OH",A+BC,Final Assignment,2,173630000,C3.C4,2604450,0,364136,364136,173994136
107,23,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA125;PEA127;PEA145;PEA161;PEA162;PEA170;PEA193;PEA196;PEA293;PEA300;PEA330,"Alton, IL;Evansville, IN;Columbia, TN;Carbondale, IL;Elizabethtown, KY;Dothan, AL;Saint Joseph, MO;Cape Girardeau, MO;Lawrenceburg, TN;Selma, AL;Olney, IL",ABC,Assignment,4,57445920,B4.B5.C1.C2,3230490,43780,0,43780,57489700
107,23,"Canopy Spectrum, LLC",0029963048,REAG 4,PEA125;PEA127;PEA145;PEA161;PEA162;PEA170;PEA193;PEA196;PEA293;PEA300;PEA330,"Alton, IL;Evansville, IN;Columbia, TN;Carbondale, IL;Elizabethtown, KY;Dothan, AL;Saint Joseph, MO;Cape Girardeau, MO;Lawrenceburg, TN;Selma, AL;Olney, IL",ABC,Assignment,2,28722960,C3.C4,110,0,0,0,28722960
107,23,Cellco Partnership,0003290673,REAG 4,PEA125;PEA127;PEA145;PEA161;PEA162;PEA170;PEA193;PEA196;PEA293;PEA300;PEA330,"Alton, IL;Evansville, IN;Columbia, TN;Carbondale, IL;Elizabethtown, KY;Dothan, AL;Saint Joseph, MO;Cape Girardeau, MO;Lawrenceburg, TN;Selma, AL;Olney, IL",ABC,Assignment,8,114891840,A1.A2.A3.A4.A5.B1.B2.B3,18823290,646210,0,646210,115538050
107,23,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA073;PEA075;PEA094;PEA101,"El Paso, TX;Albuquerque, NM;Waco, TX;Wichita, KS",ABC,Assignment,4,141932272,B4.B5.C1.C2,4103940,0,0,0,141932272
107,23,Cellco Partnership,0003290673,REAG 5,PEA073;PEA075;PEA094;PEA101,"El Paso, TX;Albuquerque, NM;Waco, TX;Wichita, KS",ABC,Assignment,8,283864544,A1.A2.A3.A4.A5.B1.B2.B3,33713450,0,656632,656632,284521176
107,23,T-Mobile License LLC,0001565449,REAG 5,PEA073;PEA075;PEA094;PEA101,"El Paso, TX;Albuquerque, NM;Waco, TX;Wichita, KS",ABC,Assignment,2,70966136,C3.C4,1064490,0,164158,164158,71130294
107,23,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA119;PEA205;PEA213;PEA297,"Yakima, WA;Douglas City, CA;Bend, OR;Pendleton, OR",ABC,Assignment,4,77652156,B3.B4.B5.C1,2071440,0,0,0,77652156
107,23,Cellco Partnership,0003290673,REAG 6,PEA119;PEA205;PEA213;PEA297,"Yakima, WA;Douglas City, CA;Bend, OR;Pendleton, OR",ABC,Assignment,7,135891273,A1.A2.A3.A4.A5.B1.B2,17247300,0,483336,483336,136374609
107,23,United States Cellular Corporation,0004372322,REAG 6,PEA119;PEA205;PEA213;PEA297,"Yakima, WA;Douglas City, CA;Bend, OR;Pendleton, OR",ABC,Assignment,3,58239117,C2.C3.C4,6000010,0,207144,207144,58446261
107,22,AT&T Spectrum Frontiers LLC,0027840180,REAG 1,PEA136;PEA138;PEA210;PEA227;PEA271;PEA283;PEA296;PEA324,"Williamsport, PA;Burlington, VT;Binghamton, NY;Watertown, NY;Elmira, NY;Plattsburgh, NY;Pottsville, PA;Honesdale, PA",ABC,Assignment,4,37420000,C1.C2.C3.C4,129760,0,0,0,37420000
107,22,Cellco Partnership,0003290673,REAG 1,PEA136;PEA138;PEA210;PEA227;PEA271;PEA283;PEA296;PEA324,"Williamsport, PA;Burlington, VT;Binghamton, NY;Watertown, NY;Elmira, NY;Plattsburgh, NY;Pottsville, PA;Honesdale, PA",ABC,Assignment,10,93550000,A1.A2.A3.A4.A5.B1.B2.B3.B4.B5,10200300,0,0,0,93550000
107,22,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA140;PEA165;PEA177;PEA192;PEA199;PEA202;PEA207;PEA208;PEA234;PEA237;PEA238;PEA239;PEA241;PEA246;PEA248;PEA262;PEA284;PEA308;PEA319;PEA327;PEA345;PEA378,"Fredericksburg, VA;Rome, GA;Savannah, GA;Fayetteville, NC;Dalton, GA;Columbus, GA;Brunswick, GA;Salisbury, NC;Lexington, NC;Hinesville, GA;Florence, SC;Kannapolis, NC;Dublin, GA;Auburn, AL;Sumter, SC;Hilton Head Island, SC;Greenwood, SC;Americus, GA;Albany, GA;Orangeburg, SC;Newberry, SC;Waynesboro, GA",ABC,Assignment,4,99008000,C1.C2.C3.C4,257020,0,0,0,99008000
107,22,Cellco Partnership,0003290673,REAG 2,PEA140;PEA165;PEA177;PEA192;PEA199;PEA202;PEA207;PEA208;PEA234;PEA237;PEA238;PEA239;PEA241;PEA246;PEA248;PEA262;PEA284;PEA308;PEA319;PEA327;PEA345;PEA378,"Fredericksburg, VA;Rome, GA;Savannah, GA;Fayetteville, NC;Dalton, GA;Columbus, GA;Brunswick, GA;Salisbury, NC;Lexington, NC;Hinesville, GA;Florence, SC;Kannapolis, NC;Dublin, GA;Auburn, AL;Sumter, SC;Hilton Head Island, SC;Greenwood, SC;Americus, GA;Albany, GA;Orangeburg, SC;Newberry, SC;Waynesboro, GA",ABC,Assignment,10,247520000,A1.A2.A3.A4.A5.B1.B2.B3.B4.B5,24329590,0,0,0,247520000
107,22,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA122;PEA153;PEA155;PEA163;PEA168;PEA176;PEA179;PEA182;PEA209;PEA218;PEA219;PEA223;PEA224;PEA225;PEA252;PEA267;PEA268;PEA269;PEA282;PEA287;PEA294;PEA354;PEA370;PEA383;PEA384;PEA385;PEA396;PEA398,"Madison, WI;Fond du Lac, WI;Appleton, WI;Davenport, IA;Peoria, IL;Ames, IA;Burlington, IA;Cedar Rapids, IA;Green Bay, WI;Wausau, WI;Mason City, IA;Dubuque, IA;De Kalb, IL;La Crosse, WI;Sioux City, IA;Sheboygan, WI;Clinton, IA;Racine, WI;Galesburg, IL;Kenosha, WI;Waterloo, IA;New London, WI;Washington, IA;Creston, IA;Manchester, IA;Hannibal, MO;Winterset, IA;South Sioux City, NE",ABC,Assignment,4,357439412,B3.B4.B5.C1,6673420,0,0,0,357439412
107,22,Cellco Partnership,0003290673,REAG 3,PEA122;PEA153;PEA155;PEA163;PEA168;PEA176;PEA179;PEA182;PEA209;PEA218;PEA219;PEA223;PEA224;PEA225;PEA252;PEA267;PEA268;PEA269;PEA282;PEA287;PEA294;PEA354;PEA370;PEA383;PEA384;PEA385;PEA396;PEA398,"Madison, WI;Fond du Lac, WI;Appleton, WI;Davenport, IA;Peoria, IL;Ames, IA;Burlington, IA;Cedar Rapids, IA;Green Bay, WI;Wausau, WI;Mason City, IA;Dubuque, IA;De Kalb, IL;La Crosse, WI;Sioux City, IA;Sheboygan, WI;Clinton, IA;Racine, WI;Galesburg, IL;Kenosha, WI;Waterloo, IA;New London, WI;Washington, IA;Creston, IA;Manchester, IA;Hannibal, MO;Winterset, IA;South Sioux City, NE",ABC,Assignment,7,625518971,A1.A2.A3.A4.A5.B1.B2,65508130,1177660,0,1177660,626696631
107,22,United States Cellular Corporation,0004372322,REAG 3,PEA122;PEA153;PEA155;PEA163;PEA168;PEA176;PEA179;PEA182;PEA209;PEA218;PEA219;PEA223;PEA224;PEA225;PEA252;PEA267;PEA268;PEA269;PEA282;PEA287;PEA294;PEA354;PEA370;PEA383;PEA384;PEA385;PEA396;PEA398,"Madison, WI;Fond du Lac, WI;Appleton, WI;Davenport, IA;Peoria, IL;Ames, IA;Burlington, IA;Cedar Rapids, IA;Green Bay, WI;Wausau, WI;Mason City, IA;Dubuque, IA;De Kalb, IL;La Crosse, WI;Sioux City, IA;Sheboygan, WI;Clinton, IA;Racine, WI;Galesburg, IL;Kenosha, WI;Waterloo, IA;New London, WI;Washington, IA;Creston, IA;Manchester, IA;Hannibal, MO;Winterset, IA;South Sioux City, NE",ABC,Assignment,3,268079559,C2.C3.C4,6000010,0,0,0,268079559
107,22,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA051;PEA055;PEA059;PEA090,"Louisville, KY;Huntsville, AL;Memphis, TN;Jackson, MS",ABC,Assignment,4,218408544,B4.B5.C1.C2,5636420,0,0,0,218408544
107,22,Cellco Partnership,0003290673,REAG 4,PEA051;PEA055;PEA059;PEA090,"Louisville, KY;Huntsville, AL;Memphis, TN;Jackson, MS",ABC,Assignment,8,436817088,A1.A2.A3.A4.A5.B1.B2.B3,39349250,0,901832,901832,437718920
107,22,T-Mobile License LLC,0001565449,REAG 4,PEA051;PEA055;PEA059;PEA090,"Louisville, KY;Huntsville, AL;Memphis, TN;Jackson, MS",ABC,Assignment,2,109204272,C3.C4,2047580,0,225458,225458,109429730
107,22,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA028;PEA035,"San Antonio, TX;Austin, TX",A,Interim Assignment,2,208375500,A4.A5,1554070,0,0,0,208375500
107,22,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA028;PEA035,"San Antonio, TX;Austin, TX",A+BC,Final Assignment,4,359374200,B3.B4.B5.C1,7142350,0,0,0,359374200
107,22,Cellco Partnership,0003290673,REAG 5,PEA028;PEA035,"San Antonio, TX;Austin, TX",A,Interim Assignment,3,312563250,A1.A2.A3,20000000,0,0,0,312563250
107,22,Cellco Partnership,0003290673,REAG 5,PEA028;PEA035,"San Antonio, TX;Austin, TX",A+BC,Final Assignment,7,614560650,A1.A2.A3.A4.A5.B1.B2,52290030,852310,1188803,2041113,616601763
107,22,"NewLevel II, L.P.",0029984747,REAG 5,PEA028;PEA035,"San Antonio, TX;Austin, TX",A+BC,Final Assignment,1,75499350,C2,100010,0,10,10,75499360
107,22,T-Mobile License LLC,0001565449,REAG 5,PEA028;PEA035,"San Antonio, TX;Austin, TX",A+BC,Final Assignment,2,150998700,C3.C4,2831230,0,339658,339658,151338358
107,22,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA130;PEA157;PEA158;PEA187;PEA190;PEA195;PEA274;PEA279;PEA289;PEA303;PEA315;PEA356;PEA362;PEA364;PEA403;PEA407,"Spokane, WA;Yuma, AZ;Helena, MT;Pocatello, ID;Bozeman, MT;Lewiston, ID;Twin Falls, ID;Logan, UT;Price, UT;Great Falls, MT;Sheridan, WY;Colville, WA;Payette, ID;Butte, MT;Lewistown, MT;Salmon, ID",ABC,Assignment,4,62392004,C1.C2.C3.C4,160880,0,0,0,62392004
107,22,Cellco Partnership,0003290673,REAG 6,PEA130;PEA157;PEA158;PEA187;PEA190;PEA195;PEA274;PEA279;PEA289;PEA303;PEA315;PEA356;PEA362;PEA364;PEA403;PEA407,"Spokane, WA;Yuma, AZ;Helena, MT;Pocatello, ID;Bozeman, MT;Lewiston, ID;Twin Falls, ID;Logan, UT;Price, UT;Great Falls, MT;Sheridan, WY;Colville, WA;Payette, ID;Butte, MT;Lewistown, MT;Salmon, ID",ABC,Assignment,10,155980010,A1.A2.A3.A4.A5.B1.B2.B3.B4.B5,34556480,0,0,0,155980010
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 1,PEA041;PEA044,"Syracuse, NY;Rochester, NY",A,Interim Assignment,2,122338940,A4.A5,197650,0,0,0,122338940
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 1,PEA041;PEA044,"Syracuse, NY;Rochester, NY",A+BC,Final Assignment,4,227704940,B5.C1.C2.C3,955820,0,0,0,227704940
107,21,Cellco Partnership,0003290673,REAG 1,PEA041;PEA044,"Syracuse, NY;Rochester, NY",A,Interim Assignment,3,183508410,A1.A2.A3,5000000,0,0,0,183508410
107,21,Cellco Partnership,0003290673,REAG 1,PEA041;PEA044,"Syracuse, NY;Rochester, NY",A+BC,Final Assignment,9,499606410,A1.A2.A3.A4.A5.B1.B2.B3.B4,25000000,2719420,348318,3067738,502674148
107,21,T-Mobile License LLC,0001565449,REAG 1,PEA041;PEA044,"Syracuse, NY;Rochester, NY",A+BC,Final Assignment,1,52683000,C4,387020,0,38702,38702,52721702
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA021;PEA033;PEA043;PEA045;PEA050,"Tampa, FL;Virginia Beach, VA;Charlotte, NC;Raleigh, NC;Greenville, SC",A,Interim Assignment,2,509389800,A4.A5,1074450,0,0,0,509389800
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 2,PEA021;PEA033;PEA043;PEA045;PEA050,"Tampa, FL;Virginia Beach, VA;Charlotte, NC;Raleigh, NC;Greenville, SC",A+BC,Final Assignment,4,990974120,B4.B5.C1.C2,4769240,0,0,0,990974120
107,21,Cellco Partnership,0003290673,REAG 2,PEA021;PEA033;PEA043;PEA045;PEA050,"Tampa, FL;Virginia Beach, VA;Charlotte, NC;Raleigh, NC;Greenville, SC",A,Interim Assignment,3,764084700,A1.A2.A3,5859450,0,0,0,764084700
107,21,Cellco Partnership,0003290673,REAG 2,PEA021;PEA033;PEA043;PEA045;PEA050,"Tampa, FL;Virginia Beach, VA;Charlotte, NC;Raleigh, NC;Greenville, SC",A+BC,Final Assignment,8,1968045500,A1.A2.A3.A4.A5.B1.B2.B3,66205630,1194570,1472320,2666890,1970712390
107,21,T-Mobile License LLC,0001565449,REAG 2,PEA021;PEA033;PEA043;PEA045;PEA050,"Tampa, FL;Virginia Beach, VA;Charlotte, NC;Raleigh, NC;Greenville, SC",A+BC,Final Assignment,2,481584320,C3.C4,1840400,0,368080,368080,481952400
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 3,PEA052;PEA056;PEA062;PEA064;PEA068;PEA081;PEA092;PEA097;PEA106,"Charleston, WV;Kalamazoo, MI;Dayton, OH;South Bend, IN;Grand Rapids, MI;Saginaw, MI;Decatur, IL;Mankato, MN;Zanesville, OH",ABC,Assignment,4,208384000,C1.C2.C3.C4,21820,0,0,0,208384000
107,21,Cellco Partnership,0003290673,REAG 3,PEA052;PEA056;PEA062;PEA064;PEA068;PEA081;PEA092;PEA097;PEA106,"Charleston, WV;Kalamazoo, MI;Dayton, OH;South Bend, IN;Grand Rapids, MI;Saginaw, MI;Decatur, IL;Mankato, MN;Zanesville, OH",ABC,Assignment,10,520960000,A1.A2.A3.A4.A5.B1.B2.B3.B4.B5,35000000,0,0,0,520960000
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA024;PEA030;PEA032;PEA036;PEA040,"Saint Louis, MO;Kansas City, MO;Nashville, TN;New Orleans, LA;Birmingham, AL",A,Interim Assignment,2,459582920,A4.A5,1100470,0,0,0,459582920
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 4,PEA024;PEA030;PEA032;PEA036;PEA040,"Saint Louis, MO;Kansas City, MO;Nashville, TN;New Orleans, LA;Birmingham, AL",A+BC,Final Assignment,4,847726566,B4.B5.C1.C2,4328200,0,0,0,847726566
107,21,Cellco Partnership,0003290673,REAG 4,PEA024;PEA030;PEA032;PEA036;PEA040,"Saint Louis, MO;Kansas City, MO;Nashville, TN;New Orleans, LA;Birmingham, AL",A,Interim Assignment,3,689374380,A1.A2.A3,5531070,0,0,0,689374380
107,21,Cellco Partnership,0003290673,REAG 4,PEA024;PEA030;PEA032;PEA036;PEA040,"Saint Louis, MO;Kansas City, MO;Nashville, TN;New Orleans, LA;Birmingham, AL",A+BC,Final Assignment,8,1659733495,A1.A2.A3.A4.A5.B1.B2.B3,62495220,2411610,1533280,3944890,1663678385
107,21,T-Mobile License LLC,0001565449,REAG 4,PEA024;PEA030;PEA032;PEA036;PEA040,"Saint Louis, MO;Kansas City, MO;Nashville, TN;New Orleans, LA;Birmingham, AL",A+BC,Final Assignment,2,388143646,C3.C4,1916600,0,383320,383320,388526966
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 5,PEA126;PEA133;PEA135;PEA144;PEA152;PEA160;PEA180;PEA201;PEA214;PEA235;PEA242;PEA249;PEA250;PEA259;PEA263;PEA272;PEA275;PEA276;PEA280;PEA288;PEA292;PEA295;PEA311;PEA313;PEA314;PEA320;PEA323;PEA329;PEA331;PEA334;PEA335;PEA337;PEA338;PEA339;PEA340;PEA341;PEA343;PEA352;PEA355;PEA357;PEA358;PEA359;PEA363;PEA376;PEA381;PEA382;PEA390;PEA394;PEA399;PEA400;PEA401;PEA402;PEA408;PEA409;PEA411,"Casa Grande, AZ;Nacogdoches, TX;Beaumont, TX;Paris, TX;Tyler, TX;Victoria, TX;Flagstaff, AZ;Eagle Pass, TX;Lincoln, NE;Amarillo, TX;Lake Charles, LA;Bryan, TX;Las Cruces, NM;Roswell, NM;Santa Fe, NM;Brownwood, TX;Corsicana, TX;Rapid City, SD;Garden City, KS;Abilene, TX;Pueblo, CO;Stillwater, OK;Trinidad, CO;Lockhart, TX;Jacksonville, TX;San Angelo, TX;Socorro, NM;Kingsville, TX;Plainview, TX;Pampa, TX;Natchitoches, LA;Mineral Wells, TX;Durango, CO;Scottsbluff, NE;Clovis, NM;Alamogordo, NM;Pecos, TX;Gonzales, TX;Casper, WY;Espanola, NM;Marble Falls, TX;Sterling, CO;Big Spring, TX;Hereford, TX;Del Rio, TX;Riverton, WY;Snyder, TX;Martin, SD;Lampasas, TX;Muleshoe, TX;Floydada, TX;Brady, TX;Ballinger, TX;Haskell, TX;Van Horn, TX",ABC,Assignment,4,171671528,C1.C2.C3.C4,18750,0,0,0,171671528
107,21,Cellco Partnership,0003290673,REAG 5,PEA126;PEA133;PEA135;PEA144;PEA152;PEA160;PEA180;PEA201;PEA214;PEA235;PEA242;PEA249;PEA250;PEA259;PEA263;PEA272;PEA275;PEA276;PEA280;PEA288;PEA292;PEA295;PEA311;PEA313;PEA314;PEA320;PEA323;PEA329;PEA331;PEA334;PEA335;PEA337;PEA338;PEA339;PEA340;PEA341;PEA343;PEA352;PEA355;PEA357;PEA358;PEA359;PEA363;PEA376;PEA381;PEA382;PEA390;PEA394;PEA399;PEA400;PEA401;PEA402;PEA408;PEA409;PEA411,"Casa Grande, AZ;Nacogdoches, TX;Beaumont, TX;Paris, TX;Tyler, TX;Victoria, TX;Flagstaff, AZ;Eagle Pass, TX;Lincoln, NE;Amarillo, TX;Lake Charles, LA;Bryan, TX;Las Cruces, NM;Roswell, NM;Santa Fe, NM;Brownwood, TX;Corsicana, TX;Rapid City, SD;Garden City, KS;Abilene, TX;Pueblo, CO;Stillwater, OK;Trinidad, CO;Lockhart, TX;Jacksonville, TX;San Angelo, TX;Socorro, NM;Kingsville, TX;Plainview, TX;Pampa, TX;Natchitoches, LA;Mineral Wells, TX;Durango, CO;Scottsbluff, NE;Clovis, NM;Alamogordo, NM;Pecos, TX;Gonzales, TX;Casper, WY;Espanola, NM;Marble Falls, TX;Sterling, CO;Big Spring, TX;Hereford, TX;Del Rio, TX;Riverton, WY;Snyder, TX;Martin, SD;Lampasas, TX;Muleshoe, TX;Floydada, TX;Brady, TX;Ballinger, TX;Haskell, TX;Van Horn, TX",ABC,Assignment,10,429178820,A1.A2.A3.A4.A5.B1.B2.B3.B4.B5,35000000,0,0,0,429178820
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA022;PEA026;PEA027;PEA034,"Sacramento, CA;Las Vegas, NV;Salt Lake City, UT;Fresno, CA",A,Interim Assignment,2,500120560,A4.A5,1208020,0,0,0,500120560
107,21,AT&T Spectrum Frontiers LLC,0027840180,REAG 6,PEA022;PEA026;PEA027;PEA034,"Sacramento, CA;Las Vegas, NV;Salt Lake City, UT;Fresno, CA",A+BC,Final Assignment,4,966121180,B4.B5.C1.C2,4520570,0,0,0,966121180
107,21,Cellco Partnership,0003290673,REAG 6,PEA022;PEA026;PEA027;PEA034,"Sacramento, CA;Las Vegas, NV;Salt Lake City, UT;Fresno, CA",A,Interim Assignment,3,750180840,A1.A2.A3,7059130,0,0,0,750180840
107,21,Cellco Partnership,0003290673,REAG 6,PEA022;PEA026;PEA027;PEA034,"Sacramento, CA;Las Vegas, NV;Salt Lake City, UT;Fresno, CA",A+BC,Final Assignment,8,1915182390,A1.A2.A3.A4.A5.B1.B2.B3,79760750,1818520,1853856,3672376,1918854766
107,21,T-Mobile License LLC,0001565449,REAG 6,PEA022;PEA026;PEA027;PEA034,"Sacramento, CA;Las Vegas, NV;Salt Lake City, UT;Fresno, CA",A+BC,Final Assignment,2,466000620,C3.C4,2317320,0,463464,463464,466464084
107,20,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA020,"Denver, CO",ABC,Assignment,4,276560492,B4.B5.C1.C2,977960,0,0,0,276560492
107,20,Cellco Partnership,0003290673,TOP 20,PEA020,"Denver, CO",ABC,Assignment,8,553120984,A1.A2.A3.A4.A5.B1.B2.B3,152265400,1010650,2765600,3776250,556897234
107,20,T-Mobile License LLC,0001565449,TOP 20,PEA020,"Denver, CO",ABC,Assignment,2,138280246,C3.C4,3457000,0,691400,691400,138971646
107,19,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA019,"Portland, OR",A,Interim Assignment,2,123579540,A4.A5,485020,0,0,0,123579540
107,19,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA019,"Portland, OR",A+BC,Final Assignment,4,242701700,B4.B5.C1.C2,843850,0,0,0,242701700
107,19,Cellco Partnership,0003290673,TOP 20,PEA019,"Portland, OR",A,Interim Assignment,3,185369310,A1.A2.A3,20000000,0,0,0,185369310
107,19,Cellco Partnership,0003290673,TOP 20,PEA019,"Portland, OR",A+BC,Final Assignment,8,483174710,A1.A2.A3.A4.A5.B1.B2.B3,152265400,1575880,2382432,3958312,487133022
107,19,T-Mobile License LLC,0001565449,TOP 20,PEA019,"Portland, OR",A+BC,Final Assignment,2,119122160,C3.C4,2978040,0,595608,595608,119717768
107,18,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA018,"San Diego, CA",A,Interim Assignment,2,246778000,A4.A5,1076290,0,0,0,246778000
107,18,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA018,"San Diego, CA",A+BC,Final Assignment,4,451157960,B4.B5.C1.C2,1440650,0,0,0,451157960
107,18,Cellco Partnership,0003290673,TOP 20,PEA018,"San Diego, CA",A,Interim Assignment,3,370167000,A1.A2.A3,20000000,0,0,0,370167000
107,18,Cellco Partnership,0003290673,TOP 20,PEA018,"San Diego, CA",A+BC,Final Assignment,8,881116900,A1.A2.A3.A4.A5.B1.B2.B3,152265400,4599990,4087584,8687574,889804474
107,18,T-Mobile License LLC,0001565449,TOP 20,PEA018,"San Diego, CA",A+BC,Final Assignment,2,204379960,C3.C4,5109480,0,1021896,1021896,205401856
107,17,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA017,"Minneapolis-St. Paul, MN",A,Interim Assignment,2,202790000,A4.A5,676290,0,0,0,202790000
107,17,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA017,"Minneapolis-St. Paul, MN",A+BC,Final Assignment,4,355314000,B4.B5.C1.C2,1072660,0,0,0,355314000
107,17,Cellco Partnership,0003290673,TOP 20,PEA017,"Minneapolis-St. Paul, MN",A,Interim Assignment,3,304185000,A1.A2.A3,20000000,0,0,0,304185000
107,17,Cellco Partnership,0003290673,TOP 20,PEA017,"Minneapolis-St. Paul, MN",A+BC,Final Assignment,8,685495000,A1.A2.A3.A4.A5.B1.B2.B3,152265400,1828910,3050464,4879374,690374374
107,17,T-Mobile License LLC,0001565449,TOP 20,PEA017,"Minneapolis-St. Paul, MN",A+BC,Final Assignment,2,152524000,C3.C4,3813080,0,762616,762616,153286616
107,16,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA016,"Seattle, WA",A,Interim Assignment,2,205940600,A4.A5,687440,0,0,0,205940600
107,16,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA016,"Seattle, WA",A+BC,Final Assignment,4,376476600,C1.C2.C3.C4,10070,0,0,0,376476600
107,16,Cellco Partnership,0003290673,TOP 20,PEA016,"Seattle, WA",A,Interim Assignment,3,308910900,A1.A2.A3,20000000,0,0,0,308910900
107,16,Cellco Partnership,0003290673,TOP 20,PEA016,"Seattle, WA",A+BC,Final Assignment,8,735250900,A1.A2.A3.A4.A5.B1.B2.B3,152265400,2847790,2459776,5307566,740558466
107,16,T-Mobile License LLC,0001565449,TOP 20,PEA016,"Seattle, WA",A+BC,Final Assignment,2,170536000,B4.B5,4263400,1188680,614944,1803624,172339624
107,15,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA015,"Phoenix, AZ",A,Interim Assignment,2,263773980,A4.A5,923280,0,0,0,263773980
107,15,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA015,"Phoenix, AZ",A+BC,Final Assignment,4,518794880,C1.C2.C3.C4,16100,0,0,0,518794880
107,15,Cellco Partnership,0003290673,TOP 20,PEA015,"Phoenix, AZ",A,Interim Assignment,3,395660970,A1.A2.A3,20000000,0,0,0,395660970
107,15,Cellco Partnership,0003290673,TOP 20,PEA015,"Phoenix, AZ",A+BC,Final Assignment,8,1033213220,A1.A2.A3.A4.A5.B1.B2.B3,152265400,3898600,3676384,7574984,1040788204
107,15,T-Mobile License LLC,0001565449,TOP 20,PEA015,"Phoenix, AZ",A+BC,Final Assignment,2,255020900,B4.B5,6375520,1780040,919096,2699136,257720036
107,14,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA014,"Cleveland, OH",A,Interim Assignment,2,187007900,A4.A5,615920,0,0,0,187007900
107,14,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,4,327893902,B3.B4.B5.C1,986250,986180,0,986180,328880082
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A,Interim Assignment,3,280511850,A1.A2.A3,20000000,0,0,0,280511850
107,14,Cellco Partnership,0003290673,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,7,562283854,A1.A2.A3.A4.A5.B1.B2,152265400,5126580,24687,5151267,567435121
107,14,"NewLevel II, L.P.",0029984747,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,1,70443001,C2,75010,61140,0,61140,70504141
107,14,T-Mobile License LLC,0001565449,TOP 20,PEA014,"Cleveland, OH",A+BC,Final Assignment,2,140886002,C3.C4,2535930,0,7054,7054,140893056
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,2,178264620,A4.A5,707910,0,0,0,178264620
107,13,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,4,351956986,B3.B4.B5.C1,3913450,1215840,0,1215840,353172826
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A,Interim Assignment,3,267396930,A1.A2.A3,20000000,0,0,0,267396930
107,13,Cellco Partnership,0003290673,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,7,614781662,A1.A2.A3.A4.A5.B1.B2,152265400,6731470,436606,7168076,621949738
107,13,"NewLevel II, L.P.",0029984747,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,1,86846183,C2,75000,43420,0,43420,86889603
107,13,T-Mobile License LLC,0001565449,TOP 20,PEA013,"Orlando, FL",A+BC,Final Assignment,2,173692366,C3.C4,3126440,0,124745,124745,173817111
107,12,AT&T Spectrum Frontiers LLC,0027840180,TOP 20,PEA012,"Detroit, MI",A,Interim Assignment,2,200640920,A4.A5,716730,0,0,0,200640920
