auction_id,license,market_number,market_name,block_final,block_interim,bidder,frn,bidding_credit_type,bidding_credit_pct,gross_license_price,net_license_price,effective_bidding_credit
107,PEA230-A4,PEA230,"Lumberton, NC",A4,,Cellco Partnership,0003290673,,0,2101381,2101381,0.0
107,PEA230-A5,PEA230,"Lumberton, NC",A5,,Cellco Partnership,0003290673,,0,2101381,2101381,0.0
107,PEA230-B1,PEA230,"Lumberton, NC",B1,,Cellco Partnership,0003290673,,0,2101381,2101381,0.0
107,PEA230-B2,PEA230,"Lumberton, NC",B2,,Cellco Partnership,0003290673,,0,2101381,2101381,0.0
107,PEA230-B3,PEA230,"Lumberton, NC",B3,,Cellco Partnership,0003290673,,0,2101381,2101381,0.0
107,PEA230-B4,PEA230,"Lumberton, NC",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,2093450,2093450,0.0
107,PEA230-B5,PEA230,"Lumberton, NC",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,2093450,2093450,0.0
107,PEA230-C1,PEA230,"Lumberton, NC",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,2093450,2093450,0.0
107,PEA230-C2,PEA230,"Lumberton, NC",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,2093450,2093450,0.0
107,PEA230-C3,PEA230,"Lumberton, NC",C3,,United States Cellular Corporation,0004372322,,0,2101381,2101381,0.0
107,PEA230-C4,PEA230,"Lumberton, NC",C4,,United States Cellular Corporation,0004372322,,0,2101381,2101381,0.0
107,PEA231-A1,PEA231,"Fremont, NE",A1,,Cellco Partnership,0003290673,,0,2087611,2087611,0.0
107,PEA231-A2,PEA231,"Fremont, NE",A2,,Cellco Partnership,0003290673,,0,2087611,2087611,0.0
107,PEA231-A3,PEA231,"Fremont, NE",A3,,Cellco Partnership,0003290673,,0,2087611,2087611,0.0
107,PEA231-A4,PEA231,"Fremont, NE",A4,,Cellco Partnership,0003290673,,0,2087611,2087611,0.0
107,PEA231-A5,PEA231,"Fremont, NE",A5,,Cellco Partnership,0003290673,,0,2087611,2087611,0.0
107,PEA231-B1,PEA231,"Fremont, NE",B1,,Cellco Partnership,0003290673,,0,2087611,2087611,0.0
107,PEA231-B2,PEA231,"Fremont, NE",B2,,Cellco Partnership,0003290673,,0,2087611,2087611,0.0
107,PEA231-B3,PEA231,"Fremont, NE",B3,,AT&T Spectrum Frontiers LLC,0027840180,,0,2082606,2082606,0.0
107,PEA231-B4,PEA231,"Fremont, NE",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,2082606,2082606,0.0
107,PEA231-B5,PEA231,"Fremont, NE",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,2082606,2082606,0.0
107,PEA231-C1,PEA231,"Fremont, NE",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,2082606,2082606,0.0
107,PEA231-C2,PEA231,"Fremont, NE",C2,,United States Cellular Corporation,0004372322,,0,2087611,2087611,0.0
107,PEA231-C3,PEA231,"Fremont, NE",C3,,United States Cellular Corporation,0004372322,,0,2087611,2087611,0.0
107,PEA231-C4,PEA231,"Fremont, NE",C4,,United States Cellular Corporation,0004372322,,0,2087611,2087611,0.0
107,PEA232-A1,PEA232,"Topeka, KS",A1,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-A2,PEA232,"Topeka, KS",A2,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-A3,PEA232,"Topeka, KS",A3,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-A4,PEA232,"Topeka, KS",A4,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-A5,PEA232,"Topeka, KS",A5,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-B1,PEA232,"Topeka, KS",B1,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-B2,PEA232,"Topeka, KS",B2,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-B3,PEA232,"Topeka, KS",B3,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-B4,PEA232,"Topeka, KS",B4,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-B5,PEA232,"Topeka, KS",B5,,Cellco Partnership,0003290673,,0,2070001,2070001,0.0
107,PEA232-C1,PEA232,"Topeka, KS",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,2070001,2070001,0.0
107,PEA232-C2,PEA232,"Topeka, KS",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,2070001,2070001,0.0
107,PEA232-C3,PEA232,"Topeka, KS",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,2070001,2070001,0.0
107,PEA232-C4,PEA232,"Topeka, KS",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,2070001,2070001,0.0
107,PEA233-A1,PEA233,"Shelby, NC",A1,,Cellco Partnership,0003290673,,0,2523819,2523819,0.0
107,PEA233-A2,PEA233,"Shelby, NC",A2,,Cellco Partnership,0003290673,,0,2523819,2523819,0.0
107,PEA233-A3,PEA233,"Shelby, NC",A3,,Cellco Partnership,0003290673,,0,2523819,2523819,0.0
107,PEA233-A4,PEA233,"Shelby, NC",A4,,Cellco Partnership,0003290673,,0,2523819,2523819,0.0
107,PEA233-A5,PEA233,"Shelby, NC",A5,,Cellco Partnership,0003290673,,0,2523819,2523819,0.0
107,PEA233-B1,PEA233,"Shelby, NC",B1,,Cellco Partnership,0003290673,,0,2523819,2523819,0.0
107,PEA233-B2,PEA233,"Shelby, NC",B2,,Cellco Partnership,0003290673,,0,2523819,2523819,0.0
107,PEA233-B3,PEA233,"Shelby, NC",B3,,Cellco Partnership,0003290673,,0,2523819,2523819,0.0
107,PEA233-B4,PEA233,"Shelby, NC",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,2517550,2517550,0.0
107,PEA233-B5,PEA233,"Shelby, NC",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,2517550,2517550,0.0
107,PEA233-C1,PEA233,"Shelby, NC",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,2517550,2517550,0.0
107,PEA233-C2,PEA233,"Shelby, NC",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,2517550,2517550,0.0
107,PEA233-C3,PEA233,"Shelby, NC",C3,,"Carolina West Wireless, Inc.",0001940022,Rural,15,2517550,2139917,15.0
107,PEA233-C4,PEA233,"Shelby, NC",C4,,"Carolina West Wireless, Inc.",0001940022,Rural,15,2517550,2139917,15.0
107,PEA234-A1,PEA234,"Lexington, NC",A1,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-A2,PEA234,"Lexington, NC",A2,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-A3,PEA234,"Lexington, NC",A3,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-A4,PEA234,"Lexington, NC",A4,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-A5,PEA234,"Lexington, NC",A5,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-B1,PEA234,"Lexington, NC",B1,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-B2,PEA234,"Lexington, NC",B2,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-B3,PEA234,"Lexington, NC",B3,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-B4,PEA234,"Lexington, NC",B4,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-B5,PEA234,"Lexington, NC",B5,,Cellco Partnership,0003290673,,0,1166000,1166000,0.0
107,PEA234-C1,PEA234,"Lexington, NC",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,1166000,1166000,0.0
107,PEA234-C2,PEA234,"Lexington, NC",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,1166000,1166000,0.0
107,PEA234-C3,PEA234,"Lexington, NC",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,1166000,1166000,0.0
107,PEA234-C4,PEA234,"Lexington, NC",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,1166000,1166000,0.0
107,PEA235-A1,PEA235,"Amarillo, TX",A1,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-A2,PEA235,"Amarillo, TX",A2,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-A3,PEA235,"Amarillo, TX",A3,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-A4,PEA235,"Amarillo, TX",A4,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-A5,PEA235,"Amarillo, TX",A5,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-B1,PEA235,"Amarillo, TX",B1,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-B2,PEA235,"Amarillo, TX",B2,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-B3,PEA235,"Amarillo, TX",B3,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-B4,PEA235,"Amarillo, TX",B4,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-B5,PEA235,"Amarillo, TX",B5,,Cellco Partnership,0003290673,,0,1283000,1283000,0.0
107,PEA235-C1,PEA235,"Amarillo, TX",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,1283000,1283000,0.0
107,PEA235-C2,PEA235,"Amarillo, TX",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,1283000,1283000,0.0
107,PEA235-C3,PEA235,"Amarillo, TX",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,1283000,1283000,0.0
107,PEA235-C4,PEA235,"Amarillo, TX",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,1283000,1283000,0.0
107,PEA236-A1,PEA236,"Grand Island, NE",A1,,Cellco Partnership,0003290673,,0,4170271,4170271,0.0
107,PEA236-A2,PEA236,"Grand Island, NE",A2,,Cellco Partnership,0003290673,,0,4170271,4170271,0.0
107,PEA236-A3,PEA236,"Grand Island, NE",A3,,Cellco Partnership,0003290673,,0,4170271,4170271,0.0
107,PEA236-A4,PEA236,"Grand Island, NE",A4,,Cellco Partnership,0003290673,,0,4170271,4170271,0.0
107,PEA236-A5,PEA236,"Grand Island, NE",A5,,Cellco Partnership,0003290673,,0,4170271,4170271,0.0
107,PEA236-B1,PEA236,"Grand Island, NE",B1,,Cellco Partnership,0003290673,,0,4170271,4170271,0.0
107,PEA236-B2,PEA236,"Grand Island, NE",B2,,Cellco Partnership,0003290673,,0,4170271,4170271,0.0
107,PEA236-B3,PEA236,"Grand Island, NE",B3,,AT&T Spectrum Frontiers LLC,0027840180,,0,4160272,4160272,0.0
107,PEA236-B4,PEA236,"Grand Island, NE",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,4160272,4160272,0.0
107,PEA236-B5,PEA236,"Grand Island, NE",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,4160272,4160272,0.0
107,PEA236-C1,PEA236,"Grand Island, NE",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,4160272,4160272,0.0
107,PEA236-C2,PEA236,"Grand Island, NE",C2,,United States Cellular Corporation,0004372322,,0,4170271,4170271,0.0
107,PEA236-C3,PEA236,"Grand Island, NE",C3,,United States Cellular Corporation,0004372322,,0,4170271,4170271,0.0
107,PEA236-C4,PEA236,"Grand Island, NE",C4,,United States Cellular Corporation,0004372322,,0,4170271,4170271,0.0
107,PEA237-A1,PEA237,"Hinesville, GA",A1,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-A2,PEA237,"Hinesville, GA",A2,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-A3,PEA237,"Hinesville, GA",A3,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-A4,PEA237,"Hinesville, GA",A4,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-A5,PEA237,"Hinesville, GA",A5,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-B1,PEA237,"Hinesville, GA",B1,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-B2,PEA237,"Hinesville, GA",B2,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-B3,PEA237,"Hinesville, GA",B3,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-B4,PEA237,"Hinesville, GA",B4,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-B5,PEA237,"Hinesville, GA",B5,,Cellco Partnership,0003290673,,0,900000,900000,0.0
107,PEA237-C1,PEA237,"Hinesville, GA",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,900000,900000,0.0
107,PEA237-C2,PEA237,"Hinesville, GA",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,900000,900000,0.0
107,PEA237-C3,PEA237,"Hinesville, GA",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,900000,900000,0.0
107,PEA237-C4,PEA237,"Hinesville, GA",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,900000,900000,0.0
107,PEA238-A1,PEA238,"Florence, SC",A1,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-A2,PEA238,"Florence, SC",A2,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-A3,PEA238,"Florence, SC",A3,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-A4,PEA238,"Florence, SC",A4,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-A5,PEA238,"Florence, SC",A5,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-B1,PEA238,"Florence, SC",B1,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-B2,PEA238,"Florence, SC",B2,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-B3,PEA238,"Florence, SC",B3,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-B4,PEA238,"Florence, SC",B4,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-B5,PEA238,"Florence, SC",B5,,Cellco Partnership,0003290673,,0,990000,990000,0.0
107,PEA238-C1,PEA238,"Florence, SC",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,990000,990000,0.0
107,PEA238-C2,PEA238,"Florence, SC",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,990000,990000,0.0
107,PEA238-C3,PEA238,"Florence, SC",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,990000,990000,0.0
107,PEA238-C4,PEA238,"Florence, SC",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,990000,990000,0.0
107,PEA239-A1,PEA239,"Kannapolis, NC",A1,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-A2,PEA239,"Kannapolis, NC",A2,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-A3,PEA239,"Kannapolis, NC",A3,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-A4,PEA239,"Kannapolis, NC",A4,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-A5,PEA239,"Kannapolis, NC",A5,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-B1,PEA239,"Kannapolis, NC",B1,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-B2,PEA239,"Kannapolis, NC",B2,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-B3,PEA239,"Kannapolis, NC",B3,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-B4,PEA239,"Kannapolis, NC",B4,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-B5,PEA239,"Kannapolis, NC",B5,,Cellco Partnership,0003290673,,0,1198000,1198000,0.0
107,PEA239-C1,PEA239,"Kannapolis, NC",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,1198000,1198000,0.0
107,PEA239-C2,PEA239,"Kannapolis, NC",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,1198000,1198000,0.0
107,PEA239-C3,PEA239,"Kannapolis, NC",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,1198000,1198000,0.0
107,PEA239-C4,PEA239,"Kannapolis, NC",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,1198000,1198000,0.0
107,PEA240-A1,PEA240,"Charlottesville, VA",A1,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-A2,PEA240,"Charlottesville, VA",A2,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-A3,PEA240,"Charlottesville, VA",A3,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-A4,PEA240,"Charlottesville, VA",A4,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-A5,PEA240,"Charlottesville, VA",A5,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-B1,PEA240,"Charlottesville, VA",B1,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-B2,PEA240,"Charlottesville, VA",B2,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-B3,PEA240,"Charlottesville, VA",B3,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-B4,PEA240,"Charlottesville, VA",B4,,Cellco Partnership,0003290673,,0,2153035,2153035,0.0
107,PEA240-B5,PEA240,"Charlottesville, VA",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,2128195,2128195,0.0
107,PEA240-C1,PEA240,"Charlottesville, VA",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,2128195,2128195,0.0
107,PEA240-C2,PEA240,"Charlottesville, VA",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,2128195,2128195,0.0
107,PEA240-C3,PEA240,"Charlottesville, VA",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,2128195,2128195,0.0
107,PEA240-C4,PEA240,"Charlottesville, VA",C4,,United States Cellular Corporation,0004372322,,0,2153035,2153035,0.0
107,PEA241-A1,PEA241,"Dublin, GA",A1,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-A2,PEA241,"Dublin, GA",A2,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-A3,PEA241,"Dublin, GA",A3,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-A4,PEA241,"Dublin, GA",A4,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-A5,PEA241,"Dublin, GA",A5,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-B1,PEA241,"Dublin, GA",B1,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-B2,PEA241,"Dublin, GA",B2,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-B3,PEA241,"Dublin, GA",B3,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-B4,PEA241,"Dublin, GA",B4,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-B5,PEA241,"Dublin, GA",B5,,Cellco Partnership,0003290673,,0,613000,613000,0.0
107,PEA241-C1,PEA241,"Dublin, GA",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,613000,613000,0.0
107,PEA241-C2,PEA241,"Dublin, GA",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,613000,613000,0.0
107,PEA241-C3,PEA241,"Dublin, GA",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,613000,613000,0.0
107,PEA241-C4,PEA241,"Dublin, GA",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,613000,613000,0.0
107,PEA242-A1,PEA242,"Lake Charles, LA",A1,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-A2,PEA242,"Lake Charles, LA",A2,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-A3,PEA242,"Lake Charles, LA",A3,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-A4,PEA242,"Lake Charles, LA",A4,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-A5,PEA242,"Lake Charles, LA",A5,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-B1,PEA242,"Lake Charles, LA",B1,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-B2,PEA242,"Lake Charles, LA",B2,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-B3,PEA242,"Lake Charles, LA",B3,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-B4,PEA242,"Lake Charles, LA",B4,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-B5,PEA242,"Lake Charles, LA",B5,,Cellco Partnership,0003290673,,0,1089000,1089000,0.0
107,PEA242-C1,PEA242,"Lake Charles, LA",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,1089000,1089000,0.0
107,PEA242-C2,PEA242,"Lake Charles, LA",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,1089000,1089000,0.0
107,PEA242-C3,PEA242,"Lake Charles, LA",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,1089000,1089000,0.0
107,PEA242-C4,PEA242,"Lake Charles, LA",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,1089000,1089000,0.0
107,PEA243-A1,PEA243,"Paducah, KY",A1,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-A2,PEA243,"Paducah, KY",A2,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-A3,PEA243,"Paducah, KY",A3,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-A4,PEA243,"Paducah, KY",A4,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-A5,PEA243,"Paducah, KY",A5,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-B1,PEA243,"Paducah, KY",B1,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-B2,PEA243,"Paducah, KY",B2,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-B3,PEA243,"Paducah, KY",B3,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-B4,PEA243,"Paducah, KY",B4,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-B5,PEA243,"Paducah, KY",B5,,Cellco Partnership,0003290673,,0,743000,743000,0.0
107,PEA243-C1,PEA243,"Paducah, KY",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,743000,743000,0.0
107,PEA243-C2,PEA243,"Paducah, KY",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,743000,743000,0.0
107,PEA243-C3,PEA243,"Paducah, KY",C3,,AT&T Spectrum Frontiers LLC,0027840180,,0,743000,743000,0.0
107,PEA243-C4,PEA243,"Paducah, KY",C4,,AT&T Spectrum Frontiers LLC,0027840180,,0,743000,743000,0.0
107,PEA244-A1,PEA244,"Manhattan, KS",A1,,Cellco Partnership,0003290673,,0,3838623,3838623,0.0
107,PEA244-A2,PEA244,"Manhattan, KS",A2,,Cellco Partnership,0003290673,,0,3838623,3838623,0.0
107,PEA244-A3,PEA244,"Manhattan, KS",A3,,Cellco Partnership,0003290673,,0,3838623,3838623,0.0
107,PEA244-A4,PEA244,"Manhattan, KS",A4,,Cellco Partnership,0003290673,,0,3838623,3838623,0.0
107,PEA244-A5,PEA244,"Manhattan, KS",A5,,Cellco Partnership,0003290673,,0,3838623,3838623,0.0
107,PEA244-B1,PEA244,"Manhattan, KS",B1,,Cellco Partnership,0003290673,,0,3838623,3838623,0.0
107,PEA244-B2,PEA244,"Manhattan, KS",B2,,Cellco Partnership,0003290673,,0,3838623,3838623,0.0
107,PEA244-B3,PEA244,"Manhattan, KS",B3,,Cellco Partnership,0003290673,,0,3838623,3838623,0.0
107,PEA244-B4,PEA244,"Manhattan, KS",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,3832090,3832090,0.0
107,PEA244-B5,PEA244,"Manhattan, KS",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,3832090,3832090,0.0
107,PEA244-C1,PEA244,"Manhattan, KS",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,3832090,3832090,0.0
107,PEA244-C2,PEA244,"Manhattan, KS",C2,,AT&T Spectrum Frontiers LLC,0027840180,,0,3832090,3832090,0.0
107,PEA244-C3,PEA244,"Manhattan, KS",C3,,"Nex-Tech Wireless, L.L.C.",0012144150,Rural,15,3838623,3262829,15.0
107,PEA244-C4,PEA244,"Manhattan, KS",C4,,United States Cellular Corporation,0004372322,,0,3838623,3838623,0.0
107,PEA245-A1,PEA245,"West Plains, MO",A1,,Cellco Partnership,0003290673,,0,2165090,2165090,0.0
107,PEA245-A2,PEA245,"West Plains, MO",A2,,Cellco Partnership,0003290673,,0,2165090,2165090,0.0
107,PEA245-A3,PEA245,"West Plains, MO",A3,,Cellco Partnership,0003290673,,0,2165090,2165090,0.0
107,PEA245-A4,PEA245,"West Plains, MO",A4,,Cellco Partnership,0003290673,,0,2165090,2165090,0.0
107,PEA245-A5,PEA245,"West Plains, MO",A5,,Cellco Partnership,0003290673,,0,2165090,2165090,0.0
107,PEA245-B1,PEA245,"West Plains, MO",B1,,Cellco Partnership,0003290673,,0,2165090,2165090,0.0
107,PEA245-B2,PEA245,"West Plains, MO",B2,,Cellco Partnership,0003290673,,0,2165090,2165090,0.0
107,PEA245-B3,PEA245,"West Plains, MO",B3,,AT&T Spectrum Frontiers LLC,0027840180,,0,2157269,2157269,0.0
107,PEA245-B4,PEA245,"West Plains, MO",B4,,AT&T Spectrum Frontiers LLC,0027840180,,0,2157269,2157269,0.0
107,PEA245-B5,PEA245,"West Plains, MO",B5,,AT&T Spectrum Frontiers LLC,0027840180,,0,2157269,2157269,0.0
107,PEA245-C1,PEA245,"West Plains, MO",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,2157269,2157269,0.0
107,PEA245-C2,PEA245,"West Plains, MO",C2,,United States Cellular Corporation,0004372322,,0,2165090,2165090,0.0
107,PEA245-C3,PEA245,"West Plains, MO",C3,,United States Cellular Corporation,0004372322,,0,2165090,2165090,0.0
107,PEA245-C4,PEA245,"West Plains, MO",C4,,United States Cellular Corporation,0004372322,,0,2165090,2165090,0.0
107,PEA246-A1,PEA246,"Auburn, AL",A1,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-A2,PEA246,"Auburn, AL",A2,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-A3,PEA246,"Auburn, AL",A3,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-A4,PEA246,"Auburn, AL",A4,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-A5,PEA246,"Auburn, AL",A5,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-B1,PEA246,"Auburn, AL",B1,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-B2,PEA246,"Auburn, AL",B2,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-B3,PEA246,"Auburn, AL",B3,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-B4,PEA246,"Auburn, AL",B4,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-B5,PEA246,"Auburn, AL",B5,,Cellco Partnership,0003290673,,0,1318000,1318000,0.0
107,PEA246-C1,PEA246,"Auburn, AL",C1,,AT&T Spectrum Frontiers LLC,0027840180,,0,1318000,1318000,0.0
